EP, 14, 2021082512, RI, EIOB,  24, 124N,  985W,   1,  25,  55,    ,            0,           24, 
EP, 14, 2021082512, RI, EIOB,  24, 124N,  985W,   0,  30,  60,    ,            0,           24, 
EP, 14, 2021082512, RI, EIOB,  24, 124N,  985W,   0,  35,  65,    ,            0,           24, 
EP, 14, 2021082512, RI, EIOB,  24, 124N,  985W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082512, RI, EIOB,  36, 124N,  985W,   0,  45,  75,    ,            0,           36, 
EP, 14, 2021082512, RI, EIOB,  48, 124N,  985W,   0,  55,  85,    ,            0,           48, 
EP, 14, 2021082512, RI, EIOB,  72, 124N,  985W,  37,  65,  95,    ,            0,           72, 
EP, 14, 2021082512, RI, EIOC,  12, 124N,  985W,   0,  20,  50,    ,            0,           12, 
EP, 14, 2021082512, RI, EIOC,  24, 124N,  985W,   7,  25,  55,    ,            0,           24, 
EP, 14, 2021082512, RI, EIOC,  24, 124N,  985W,   0,  30,  60,    ,            0,           24, 
EP, 14, 2021082512, RI, EIOC,  24, 124N,  985W,   0,  35,  65,    ,            0,           24, 
EP, 14, 2021082512, RI, EIOC,  24, 124N,  985W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082512, RI, EIOC,  36, 124N,  985W,   6,  45,  75,    ,            0,           36, 
EP, 14, 2021082512, RI, EIOC,  48, 124N,  985W,  21,  55,  85,    ,            0,           48, 
EP, 14, 2021082512, RI, EIOC,  72, 124N,  985W,  29,  65,  95,    ,            0,           72, 
EP, 14, 2021082512, RI, EIOD,  12, 124N,  985W,   0,  20,  50,    ,            0,           12, 
EP, 14, 2021082512, RI, EIOD,  24, 124N,  985W,  16,  25,  55,    ,            0,           24, 
EP, 14, 2021082512, RI, EIOD,  24, 124N,  985W,   0,  30,  60,    ,            0,           24, 
EP, 14, 2021082512, RI, EIOD,  24, 124N,  985W,   0,  35,  65,    ,            0,           24, 
EP, 14, 2021082512, RI, EIOD,  24, 124N,  985W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082512, RI, EIOD,  36, 124N,  985W,  15,  45,  75,    ,            0,           36, 
EP, 14, 2021082512, RI, EIOD,  48, 124N,  985W,  15,  55,  85,    ,            0,           48, 
EP, 14, 2021082512, RI, EIOD,  72, 124N,  985W,  23,  65,  95,    ,            0,           72, 
EP, 14, 2021082512, RI, EIOL,  12, 124N,  985W,   0,  20,  50,    ,            0,           12, 
EP, 14, 2021082512, RI, EIOL,  24, 124N,  985W,   3,  25,  55,    ,            0,           24, 
EP, 14, 2021082512, RI, EIOL,  24, 124N,  985W,   1,  30,  60,    ,            0,           24, 
EP, 14, 2021082512, RI, EIOL,  24, 124N,  985W,   0,  35,  65,    ,            0,           24, 
EP, 14, 2021082512, RI, EIOL,  24, 124N,  985W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082512, RI, EIOL,  36, 124N,  985W,   4,  45,  75,    ,            0,           36, 
EP, 14, 2021082512, RI, EIOL,  48, 124N,  985W,  47,  55,  85,    ,            0,           48, 
EP, 14, 2021082512, RI, EIOL,  72, 124N,  985W,  27,  65,  95,    ,            0,           72, 
EP, 14, 2021082512, RI, RIOB,  12, 124N,  985W,   0,  20,  50,    ,            0,           12, 
EP, 14, 2021082512, RI, RIOB,  24, 124N,  985W,   1,  25,  55,    ,            0,           24, 
EP, 14, 2021082512, RI, RIOB,  24, 124N,  985W,   0,  30,  60,    ,            0,           24, 
EP, 14, 2021082512, RI, RIOB,  24, 124N,  985W,   0,  35,  65,    ,            0,           24, 
EP, 14, 2021082512, RI, RIOB,  24, 124N,  985W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082512, RI, RIOB,  36, 124N,  985W,   0,  45,  75,    ,            0,           36, 
EP, 14, 2021082512, RI, RIOB,  48, 124N,  985W,   0,  55,  85,    ,            0,           48, 
EP, 14, 2021082512, RI, RIOB,  72, 124N,  985W,   2,  65,  95,    ,            0,           72, 
EP, 14, 2021082512, RI, RIOC,  12, 124N,  985W,   0,  20,  50,    ,            0,           12, 
EP, 14, 2021082512, RI, RIOC,  24, 124N,  985W,   8,  25,  55,    ,            0,           24, 
EP, 14, 2021082512, RI, RIOC,  24, 124N,  985W,   5,  30,  60,    ,            0,           24, 
EP, 14, 2021082512, RI, RIOC,  24, 124N,  985W,   0,  35,  65,    ,            0,           24, 
EP, 14, 2021082512, RI, RIOC,  24, 124N,  985W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082512, RI, RIOC,  36, 124N,  985W,   1,  45,  75,    ,            0,           36, 
EP, 14, 2021082512, RI, RIOC,  48, 124N,  985W,  10,  55,  85,    ,            0,           48, 
EP, 14, 2021082512, RI, RIOC,  72, 124N,  985W,  11,  65,  95,    ,            0,           72, 
EP, 14, 2021082512, RI, RIOD,  12, 124N,  985W,   0,  20,  50,    ,            0,           12, 
EP, 14, 2021082512, RI, RIOD,  24, 124N,  985W,  18,  25,  55,    ,            0,           24, 
EP, 14, 2021082512, RI, RIOD,  24, 124N,  985W,  15,  30,  60,    ,            0,           24, 
EP, 14, 2021082512, RI, RIOD,  24, 124N,  985W,   0,  35,  65,    ,            0,           24, 
EP, 14, 2021082512, RI, RIOD,  24, 124N,  985W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082512, RI, RIOD,  36, 124N,  985W,   0,  45,  75,    ,            0,           36, 
EP, 14, 2021082512, RI, RIOD,  48, 124N,  985W,  15,  55,  85,    ,            0,           48, 
EP, 14, 2021082512, RI, RIOD,  72, 124N,  985W,  18,  65,  95,    ,            0,           72, 
EP, 14, 2021082512, RI, RIOL,  12, 124N,  985W,   0,  20,  50,    ,            0,           12, 
EP, 14, 2021082512, RI, RIOL,  24, 124N,  985W,   4,  25,  55,    ,            0,           24, 
EP, 14, 2021082512, RI, RIOL,  24, 124N,  985W,   1,  30,  60,    ,            0,           24, 
EP, 14, 2021082512, RI, RIOL,  24, 124N,  985W,   0,  35,  65,    ,            0,           24, 
EP, 14, 2021082512, RI, RIOL,  24, 124N,  985W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082512, RI, RIOL,  36, 124N,  985W,   2,  45,  75,    ,            0,           36, 
EP, 14, 2021082512, RI, RIOL,  48, 124N,  985W,  16,  55,  85,    ,            0,           48, 
EP, 14, 2021082512, RI, RIOL,  72, 124N,  985W,  12,  65,  95,    ,            0,           72, 
EP, 14, 2021082512, TR, GPCC,  12, 124N,  993W,  68,   23,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, GPCC,  24, 129N, 1007W,  68,   37,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, GPCC,  36, 138N, 1023W,  68,   48,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, GPCC,  48, 147N, 1039W,  68,   60,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, GPCC,  60, 159N, 1050W,  68,   71,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, GPCC,  72, 176N, 1059W,  68,   83,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, GPCC,  96, 214N, 1084W,  68,  115,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, GPCC, 120, 235N, 1112W,  68,  147,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, GPCC, 144, 247N, 1129W,  68,  186,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, GPCC, 168, 257N, 1143W,  68,  212,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, TVCN,  12, 124N,  993W,  68,   28,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, TVCN,  24, 129N, 1007W,  68,   46,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, TVCN,  36, 138N, 1023W,  68,   66,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, TVCN,  48, 147N, 1039W,  68,   82,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, TVCN,  60, 159N, 1050W,  68,   90,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, TVCN,  72, 176N, 1059W,  68,   93,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, TVCN,  96, 214N, 1084W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, TVCN, 120, 235N, 1112W,  68,  147,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, TVCN, 144, 247N, 1129W,  68,  203,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, TR, TVCN, 168, 257N, 1143W,  68,  217,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082512, WR, RVCN,   0, 124N,  985W,  68,   0, 34,    0, 
EP, 14, 2021082512, WR, RVCN,  12, 123N,  993W,  68,   0, 34,    5, 
EP, 14, 2021082512, WR, RVCN,  24, 128N, 1006W,  68, 125, 34,   72, 
EP, 14, 2021082512, WR, RVCN,  36, 136N, 1022W,  68, 130, 34,   69, 
EP, 14, 2021082512, WR, RVCN,  48, 145N, 1037W,  68, 128, 34,   50, 
EP, 14, 2021082512, WR, RVCN,  60, 158N, 1047W,  68, 128, 34,   52, 
EP, 14, 2021082512, WR, RVCN,  72, 175N, 1056W,  68, 128, 34,   52, 
EP, 14, 2021082512, WR, RVCN,  84, 196N, 1067W,  68, 128, 34,   52, 
EP, 14, 2021082512, WR, RVCN,  96, 214N, 1081W,  68, 118, 34,   47, 
EP, 14, 2021082512, WR, RVCN, 108, 226N, 1095W,  68, 118, 34,   47, 
EP, 14, 2021082512, WR, RVCN, 120, 235N, 1109W,  68,  88, 34,   45, 
EP, 14, 2021082512, WR, RVCN, 132, 243N, 1123W,  68,  88, 34,   45, 
EP, 14, 2021082512, WR, RVCN, 144, 244N, 1121W,  68,  48, 34,   48, 
EP, 14, 2021082512, WR, RVCN, 156, 249N, 1129W,  68,   0, 34,    5, 
EP, 14, 2021082512, WR, RVCN, 168, 251N, 1136W,  68,   0, 34,    5, 
EP, 14, 2021082518, GN, OFCL,   0,     ,      , 100,    0,    , genesis, 2021082518, ep142021,  1, 018, 
EP, 14, 2021082518, GN, OFCL,   0,     ,      , 100,    0,    , genesis, 2021082518, ep142021,  2, 018, 
EP, 14, 2021082518, IN, ICON,  12,     ,      ,  68,  36,   ,    5, 
EP, 14, 2021082518, IN, ICON,  24,     ,      ,  68,  38,   ,    9, 
EP, 14, 2021082518, IN, ICON,  36,     ,      ,  68,  42,   ,   11, 
EP, 14, 2021082518, IN, ICON,  48,     ,      ,  68,  46,   ,   13, 
EP, 14, 2021082518, IN, ICON,  60,     ,      ,  68,  49,   ,   14, 
EP, 14, 2021082518, IN, ICON,  72,     ,      ,  68,  55,   ,   17, 
EP, 14, 2021082518, IN, ICON,  96,     ,      ,  68,  63,   ,   18, 
EP, 14, 2021082518, IN, ICON, 120,     ,      ,  68,  61,   ,   19, 
EP, 14, 2021082518, IN, IVCN,  12,     ,      ,  68,  35,   ,    5, 
EP, 14, 2021082518, IN, IVCN,  24,     ,      ,  68,  38,   ,    9, 
EP, 14, 2021082518, IN, IVCN,  36,     ,      ,  68,  43,   ,   11, 
EP, 14, 2021082518, IN, IVCN,  48,     ,      ,  68,  49,   ,   14, 
EP, 14, 2021082518, IN, IVCN,  60,     ,      ,  68,  54,   ,   15, 
EP, 14, 2021082518, IN, IVCN,  72,     ,      ,  68,  60,   ,   18, 
EP, 14, 2021082518, IN, IVCN,  96,     ,      ,  68,  61,   ,   18, 
EP, 14, 2021082518, IN, IVCN, 120,     ,      ,  68,  58,   ,   19, 
EP, 14, 2021082518, RI, DTOP,  12, 116N,  991W,   1,  20,  50,    ,            0,           12, 
EP, 14, 2021082518, RI, DTOP,  24, 116N,  991W,   4,  25,  55,    ,            0,           24, 
EP, 14, 2021082518, RI, DTOP,  24, 116N,  991W,   1,  30,  60,    ,            0,           24, 
EP, 14, 2021082518, RI, DTOP,  24, 116N,  991W,   1,  35,  65,    ,            0,           24, 
EP, 14, 2021082518, RI, DTOP,  24, 116N,  991W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082518, RI, DTOP,  36, 116N,  991W,   2,  45,  75,    ,            0,           36, 
EP, 14, 2021082518, RI, DTOP,  48, 116N,  991W,   4,  55,  85,    ,            0,           48, 
EP, 14, 2021082518, RI, DTOP,  72, 116N,  991W,   3,  65,  95,    ,            0,           72, 
EP, 14, 2021082518, RI, DTPE,  12, 116N,  991W,   2,  20,  50,    ,            0,           12, 
EP, 14, 2021082518, RI, DTPE,  24, 116N,  991W,  14,  25,  55,    ,            0,           24, 
EP, 14, 2021082518, RI, DTPE,  24, 116N,  991W,   5,  30,  60,    ,            0,           24, 
EP, 14, 2021082518, RI, DTPE,  24, 116N,  991W,   3,  35,  65,    ,            0,           24, 
EP, 14, 2021082518, RI, DTPE,  24, 116N,  991W,   2,  40,  70,    ,            0,           24, 
EP, 14, 2021082518, RI, DTPE,  36, 116N,  991W,  13,  45,  75,    ,            0,           36, 
EP, 14, 2021082518, RI, DTPE,  48, 116N,  991W,  13,  55,  85,    ,            0,           48, 
EP, 14, 2021082518, RI, DTPE,  72, 116N,  991W,   5,  65,  95,    ,            0,           72, 
EP, 14, 2021082518, RI, EIOB,  12, 116N,  991W,   0,  20,  50,    ,            0,           12, 
EP, 14, 2021082518, RI, EIOB,  24, 116N,  991W,   1,  25,  55,    ,            0,           24, 
EP, 14, 2021082518, RI, EIOB,  24, 116N,  991W,   0,  30,  60,    ,            0,           24, 
EP, 14, 2021082518, RI, EIOB,  24, 116N,  991W,   0,  35,  65,    ,            0,           24, 
EP, 14, 2021082518, RI, EIOB,  24, 116N,  991W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082518, RI, EIOB,  36, 116N,  991W,   0,  45,  75,    ,            0,           36, 
EP, 14, 2021082518, RI, EIOB,  48, 116N,  991W,   0,  55,  85,    ,            0,           48, 
EP, 14, 2021082518, RI, EIOB,  72, 116N,  991W,  32,  65,  95,    ,            0,           72, 
EP, 14, 2021082518, RI, EIOC,  12, 116N,  991W,   0,  20,  50,    ,            0,           12, 
EP, 14, 2021082518, RI, EIOC,  24, 116N,  991W,   9,  25,  55,    ,            0,           24, 
EP, 14, 2021082518, RI, EIOC,  24, 116N,  991W,   1,  30,  60,    ,            0,           24, 
EP, 14, 2021082518, RI, EIOC,  24, 116N,  991W,   0,  35,  65,    ,            0,           24, 
EP, 14, 2021082518, RI, EIOC,  24, 116N,  991W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082518, RI, EIOC,  36, 116N,  991W,   2,  45,  75,    ,            0,           36, 
EP, 14, 2021082518, RI, EIOC,  48, 116N,  991W,  12,  55,  85,    ,            0,           48, 
EP, 14, 2021082518, RI, EIOC,  72, 116N,  991W,  26,  65,  95,    ,            0,           72, 
EP, 14, 2021082518, RI, EIOD,  12, 116N,  991W,   0,  20,  50,    ,            0,           12, 
EP, 14, 2021082518, RI, EIOD,  24, 116N,  991W,  19,  25,  55,    ,            0,           24, 
EP, 14, 2021082518, RI, EIOD,  24, 116N,  991W,   0,  30,  60,    ,            0,           24, 
EP, 14, 2021082518, RI, EIOD,  24, 116N,  991W,   0,  35,  65,    ,            0,           24, 
EP, 14, 2021082518, RI, EIOD,  24, 116N,  991W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082518, RI, EIOD,  36, 116N,  991W,   0,  45,  75,    ,            0,           36, 
EP, 14, 2021082518, RI, EIOD,  48, 116N,  991W,   0,  55,  85,    ,            0,           48, 
EP, 14, 2021082518, RI, EIOD,  72, 116N,  991W,  24,  65,  95,    ,            0,           72, 
EP, 14, 2021082518, RI, EIOL,  12, 116N,  991W,   1,  20,  50,    ,            0,           12, 
EP, 14, 2021082518, RI, EIOL,  24, 116N,  991W,   6,  25,  55,    ,            0,           24, 
EP, 14, 2021082518, RI, EIOL,  24, 116N,  991W,   2,  30,  60,    ,            0,           24, 
EP, 14, 2021082518, RI, EIOL,  24, 116N,  991W,   1,  35,  65,    ,            0,           24, 
EP, 14, 2021082518, RI, EIOL,  24, 116N,  991W,   1,  40,  70,    ,            0,           24, 
EP, 14, 2021082518, RI, EIOL,  36, 116N,  991W,   5,  45,  75,    ,            0,           36, 
EP, 14, 2021082518, RI, EIOL,  48, 116N,  991W,  36,  55,  85,    ,            0,           48, 
EP, 14, 2021082518, RI, EIOL,  72, 116N,  991W,  22,  65,  95,    ,            0,           72, 
EP, 14, 2021082518, RI, RIOB,  12, 116N,  991W,   0,  20,  50,    ,            0,           12, 
EP, 14, 2021082518, RI, RIOB,  24, 116N,  991W,   1,  25,  55,    ,            0,           24, 
EP, 14, 2021082518, RI, RIOB,  24, 116N,  991W,   0,  30,  60,    ,            0,           24, 
EP, 14, 2021082518, RI, RIOB,  24, 116N,  991W,   0,  35,  65,    ,            0,           24, 
EP, 14, 2021082518, RI, RIOB,  24, 116N,  991W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082518, RI, RIOB,  36, 116N,  991W,   0,  45,  75,    ,            0,           36, 
EP, 14, 2021082518, RI, RIOB,  48, 116N,  991W,   0,  55,  85,    ,            0,           48, 
EP, 14, 2021082518, RI, RIOB,  72, 116N,  991W,   1,  65,  95,    ,            0,           72, 
EP, 14, 2021082518, RI, RIOC,  12, 116N,  991W,   0,  20,  50,    ,            0,           12, 
EP, 14, 2021082518, RI, RIOC,  24, 116N,  991W,   8,  25,  55,    ,            0,           24, 
EP, 14, 2021082518, RI, RIOC,  24, 116N,  991W,   0,  30,  60,    ,            0,           24, 
EP, 14, 2021082518, RI, RIOC,  24, 116N,  991W,   0,  35,  65,    ,            0,           24, 
EP, 14, 2021082518, RI, RIOC,  24, 116N,  991W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082518, RI, RIOC,  36, 116N,  991W,   0,  45,  75,    ,            0,           36, 
EP, 14, 2021082518, RI, RIOC,  48, 116N,  991W,   4,  55,  85,    ,            0,           48, 
EP, 14, 2021082518, RI, RIOC,  72, 116N,  991W,   9,  65,  95,    ,            0,           72, 
EP, 14, 2021082518, RI, RIOD,  12, 116N,  991W,   0,  20,  50,    ,            0,           12, 
EP, 14, 2021082518, RI, RIOD,  24, 116N,  991W,  18,  25,  55,    ,            0,           24, 
EP, 14, 2021082518, RI, RIOD,  24, 116N,  991W,   0,  30,  60,    ,            0,           24, 
EP, 14, 2021082518, RI, RIOD,  24, 116N,  991W,   0,  35,  65,    ,            0,           24, 
EP, 14, 2021082518, RI, RIOD,  24, 116N,  991W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082518, RI, RIOD,  36, 116N,  991W,   0,  45,  75,    ,            0,           36, 
EP, 14, 2021082518, RI, RIOD,  48, 116N,  991W,   0,  55,  85,    ,            0,           48, 
EP, 14, 2021082518, RI, RIOD,  72, 116N,  991W,  16,  65,  95,    ,            0,           72, 
EP, 14, 2021082518, RI, RIOL,  12, 116N,  991W,   0,  20,  50,    ,            0,           12, 
EP, 14, 2021082518, RI, RIOL,  24, 116N,  991W,   5,  25,  55,    ,            0,           24, 
EP, 14, 2021082518, RI, RIOL,  24, 116N,  991W,   1,  30,  60,    ,            0,           24, 
EP, 14, 2021082518, RI, RIOL,  24, 116N,  991W,   1,  35,  65,    ,            0,           24, 
EP, 14, 2021082518, RI, RIOL,  24, 116N,  991W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082518, RI, RIOL,  36, 116N,  991W,   1,  45,  75,    ,            0,           36, 
EP, 14, 2021082518, RI, RIOL,  48, 116N,  991W,  11,  55,  85,    ,            0,           48, 
EP, 14, 2021082518, RI, RIOL,  72, 116N,  991W,   9,  65,  95,    ,            0,           72, 
EP, 14, 2021082518, TR, GPCC,  12, 119N, 1004W,  68,   23,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, GPCC,  24, 126N, 1019W,  68,   37,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, GPCC,  36, 135N, 1031W,  68,   48,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, GPCC,  48, 146N, 1042W,  68,   60,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, GPCC,  60, 161N, 1051W,  68,   71,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, GPCC,  72, 183N, 1059W,  68,   83,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, GPCC,  96, 216N, 1087W,  68,  115,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, GPCC, 120, 227N, 1107W,  68,  147,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, GPCC, 144, 221N, 1104W,  68,  186,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, GPCC, 168, 230N, 1107W,  68,  212,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, TVCN,  12, 119N, 1004W,  68,   38,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, TVCN,  24, 126N, 1019W,  68,   53,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, TVCN,  36, 135N, 1031W,  68,   74,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, TVCN,  48, 146N, 1042W,  68,   89,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, TVCN,  60, 161N, 1051W,  68,   94,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, TVCN,  72, 183N, 1059W,  68,   97,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, TVCN,  96, 216N, 1087W,  68,  132,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, TVCN, 120, 227N, 1107W,  68,  202,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, TVCN, 144, 221N, 1104W,  68,  265,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, TR, TVCN, 168, 230N, 1107W,  68,  278,   ,   0,    ,    0,    0,    0,    0, 
EP, 14, 2021082518, WR, RVCN,   0, 116N,  991W,  68,   0, 34,    0, 
EP, 14, 2021082518, WR, RVCN,  12, 119N, 1004W,  68,  63, 34,   47, 
EP, 14, 2021082518, WR, RVCN,  24, 126N, 1019W,  68,  98, 34,   68, 
EP, 14, 2021082518, WR, RVCN,  36, 135N, 1031W,  68, 115, 34,   65, 
EP, 14, 2021082518, WR, RVCN,  48, 146N, 1042W,  68, 123, 34,   47, 
EP, 14, 2021082518, WR, RVCN,  60, 161N, 1051W,  68, 123, 34,   52, 
EP, 14, 2021082518, WR, RVCN,  72, 183N, 1059W,  68, 123, 34,   48, 
EP, 14, 2021082518, WR, RVCN,  84, 204N, 1073W,  68, 123, 34,   48, 
EP, 14, 2021082518, WR, RVCN,  96, 216N, 1087W,  68,  90, 34,   58, 
EP, 14, 2021082518, WR, RVCN, 108, 222N, 1099W,  68,  90, 34,   58, 
EP, 14, 2021082518, WR, RVCN, 120, 227N, 1107W,  68,  85, 34,   50, 
EP, 14, 2021082518, WR, RVCN, 132, 233N, 1115W,  68,  85, 34,   50, 
EP, 14, 2021082518, WR, RVCN, 144, 221N, 1104W,  68,  28, 34,   37, 
EP, 14, 2021082518, WR, RVCN, 156, 226N, 1107W,  68,   0, 34,    5, 
EP, 14, 2021082518, WR, RVCN, 168, 230N, 1107W,  68,   0, 34,    5, 
EP, 14, 2021082600, IN, ICON,  12,     ,      ,  68,  34,   ,    5, 
EP, 14, 2021082600, IN, ICON,  24,     ,      ,  68,  39,   ,    9, 
EP, 14, 2021082600, IN, ICON,  36,     ,      ,  68,  43,   ,   12, 
EP, 14, 2021082600, IN, ICON,  48,     ,      ,  68,  47,   ,   13, 
EP, 14, 2021082600, IN, ICON,  60,     ,      ,  68,  47,   ,   14, 
EP, 14, 2021082600, IN, ICON,  72,     ,      ,  68,  39,   ,   14, 
EP, 14, 2021082600, IN, IVCN,  12,     ,      ,  68,  35,   ,    5, 
EP, 14, 2021082600, IN, IVCN,  24,     ,      ,  68,  40,   ,    9, 
EP, 14, 2021082600, IN, IVCN,  36,     ,      ,  68,  46,   ,   12, 
EP, 14, 2021082600, IN, IVCN,  48,     ,      ,  68,  50,   ,   14, 
EP, 14, 2021082600, IN, IVCN,  60,     ,      ,  68,  48,   ,   14, 
EP, 14, 2021082600, IN, IVCN,  72,     ,      ,  68,  39,   ,   14, 
EP, 14, 2021082600, IN, IVCN,  96,     ,      ,  68,  43,   ,   13, 
EP, 14, 2021082600, IN, IVCN, 120,     ,      ,  68,  45,   ,   14, 
EP, 14, 2021082600, RI, DTOP,  12, 118N,  998W,   1,  20,  50,    ,            0,           12, 
EP, 14, 2021082600, RI, DTOP,  24, 118N,  998W,   9,  25,  55,    ,            0,           24, 
EP, 14, 2021082600, RI, DTOP,  24, 118N,  998W,   3,  30,  60,    ,            0,           24, 
EP, 14, 2021082600, RI, DTOP,  24, 118N,  998W,   2,  35,  65,    ,            0,           24, 
EP, 14, 2021082600, RI, DTOP,  24, 118N,  998W,   1,  40,  70,    ,            0,           24, 
EP, 14, 2021082600, RI, DTOP,  36, 118N,  998W,   3,  45,  75,    ,            0,           36, 
EP, 14, 2021082600, RI, DTOP,  48, 118N,  998W,   3,  55,  85,    ,            0,           48, 
EP, 14, 2021082600, RI, DTOP,  72, 118N,  998W,   0,  65,  95,    ,            0,           72, 
EP, 14, 2021082600, RI, DTPE,  12, 118N,  998W,   3,  20,  50,    ,            0,           12, 
EP, 14, 2021082600, RI, DTPE,  24, 118N,  998W,  27,  25,  55,    ,            0,           24, 
EP, 14, 2021082600, RI, DTPE,  24, 118N,  998W,   8,  30,  60,    ,            0,           24, 
EP, 14, 2021082600, RI, DTPE,  24, 118N,  998W,   7,  35,  65,    ,            0,           24, 
EP, 14, 2021082600, RI, DTPE,  24, 118N,  998W,   3,  40,  70,    ,            0,           24, 
EP, 14, 2021082600, RI, DTPE,  36, 118N,  998W,  17,  45,  75,    ,            0,           36, 
EP, 14, 2021082600, RI, DTPE,  48, 118N,  998W,  11,  55,  85,    ,            0,           48, 
EP, 14, 2021082600, RI, DTPE,  72, 118N,  998W,   3,  65,  95,    ,            0,           72, 
EP, 14, 2021082600, RI, EIOB,  12, 118N,  997W,   0,  20,  50,    ,            0,           12, 
EP, 14, 2021082600, RI, EIOB,  24, 118N,  997W,   2,  25,  55,    ,            0,           24, 
EP, 14, 2021082600, RI, EIOB,  24, 118N,  997W,   0,  30,  60,    ,            0,           24, 
EP, 14, 2021082600, RI, EIOB,  24, 118N,  997W,   0,  35,  65,    ,            0,           24, 
EP, 14, 2021082600, RI, EIOB,  24, 118N,  997W,   0,  40,  70,    ,            0,           24, 
EP, 14, 2021082600, RI, EIOB,  36, 118N,  997W,   1,  45,  75,    ,            0,           36, 
EP, 14, 2021082600, RI, EIOB,  48, 118N,  997W,   2,  55,  85,    ,            0,           48, 
EP, 14, 2021082600, RI, EIOB,  72, 118N,  997W,  31,  65,  95,    ,            0,           72, 
EP, 14, 2021082600, RI, EIOC,  12, 118N,  997W,   0,  20,  50,    ,            0,           12, 
EP, 14, 2021082600, RI, EIOC,  24, 118N,  997W,  11,  25,  55,    ,            0,           24, 
EP, 14, 2021082600, RI, EIOC,  24, 118N,  997W,   7,  30,  60,    ,            0,           24, 
EP, 14, 2021082600, RI, EIOC,  24, 118N,  997W,   1,  35,  65,    ,            0,           24, 
EP, 14, 2021082600, RI, EIOC,  24, 118N,  997W,   0,  40,  70,    ,            0,           24, 
