AL, 11, 2021082418, RI, RIOB,  24, 239N,  493W,   0,  35,  65,    ,            0,           24, 
AL, 11, 2021082418, RI, RIOB,  24, 239N,  493W,   0,  40,  70,    ,            0,           24, 
AL, 11, 2021082418, RI, RIOB,  36, 239N,  493W,   0,  45,  75,    ,            0,           36, 
AL, 11, 2021082418, RI, RIOB,  48, 239N,  493W,   0,  55,  85,    ,            0,           48, 
AL, 11, 2021082418, RI, RIOB,  72, 239N,  493W,   0,  65,  95,    ,            0,           72, 
AL, 11, 2021082418, RI, RIOC,  12, 239N,  493W,   1,  20,  50,    ,            0,           12, 
AL, 11, 2021082418, RI, RIOC,  24, 239N,  493W,   3,  25,  55,    ,            0,           24, 
AL, 11, 2021082418, RI, RIOC,  24, 239N,  493W,   3,  30,  60,    ,            0,           24, 
AL, 11, 2021082418, RI, RIOC,  24, 239N,  493W,   2,  35,  65,    ,            0,           24, 
AL, 11, 2021082418, RI, RIOC,  24, 239N,  493W,   1,  40,  70,    ,            0,           24, 
AL, 11, 2021082418, RI, RIOC,  36, 239N,  493W,   3,  45,  75,    ,            0,           36, 
AL, 11, 2021082418, RI, RIOC,  48, 239N,  493W,   3,  55,  85,    ,            0,           48, 
AL, 11, 2021082418, RI, RIOC,  72, 239N,  493W,   4,  65,  95,    ,            0,           72, 
AL, 11, 2021082418, RI, RIOD,  12, 239N,  493W,   2,  20,  50,    ,            0,           12, 
AL, 11, 2021082418, RI, RIOD,  24, 239N,  493W,   8,  25,  55,    ,            0,           24, 
AL, 11, 2021082418, RI, RIOD,  24, 239N,  493W,   6,  30,  60,    ,            0,           24, 
AL, 11, 2021082418, RI, RIOD,  24, 239N,  493W,   6,  35,  65,    ,            0,           24, 
AL, 11, 2021082418, RI, RIOD,  24, 239N,  493W,   4,  40,  70,    ,            0,           24, 
AL, 11, 2021082418, RI, RIOD,  36, 239N,  493W,   7,  45,  75,    ,            0,           36, 
AL, 11, 2021082418, RI, RIOD,  48, 239N,  493W,   8,  55,  85,    ,            0,           48, 
AL, 11, 2021082418, RI, RIOD,  72, 239N,  493W,  11,  65,  95,    ,            0,           72, 
AL, 11, 2021082418, RI, RIOL,  12, 239N,  493W,   1,  20,  50,    ,            0,           12, 
AL, 11, 2021082418, RI, RIOL,  24, 239N,  493W,   2,  25,  55,    ,            0,           24, 
AL, 11, 2021082418, RI, RIOL,  24, 239N,  493W,   2,  30,  60,    ,            0,           24, 
AL, 11, 2021082418, RI, RIOL,  24, 239N,  493W,   0,  35,  65,    ,            0,           24, 
AL, 11, 2021082418, RI, RIOL,  24, 239N,  493W,   0,  40,  70,    ,            0,           24, 
AL, 11, 2021082418, RI, RIOL,  36, 239N,  493W,   1,  45,  75,    ,            0,           36, 
AL, 11, 2021082418, RI, RIOL,  48, 239N,  493W,   0,  55,  85,    ,            0,           48, 
AL, 11, 2021082418, RI, RIOL,  72, 239N,  493W,   0,  65,  95,    ,            0,           72, 
AL, 11, 2021082418, TR, GPCC,  12, 257N,  534W,  68,   25,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082418, TR, GPCC,  24, 269N,  567W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082418, TR, GPCC,  36, 278N,  589W,  68,   56,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082418, TR, GPCC,  48, 289N,  599W,  68,   71,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082418, TR, GPCC,  60, 296N,  602W,  68,   93,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082418, TR, GPCC,  72, 299N,  598W,  68,  115,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082418, TR, TVCN,  12, 257N,  534W,  68,   25,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082418, TR, TVCN,  24, 269N,  567W,  68,   42,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082418, TR, TVCN,  36, 278N,  589W,  68,   55,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082418, TR, TVCN,  48, 289N,  599W,  68,   99,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082418, TR, TVCN,  60, 296N,  602W,  68,  193,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082418, TR, TVCN,  72, 299N,  598W,  68,  287,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082418, TR, TVCX,   0, 239N,  494W,  70,    0,   ,  65,    ,    0,    0,    0,    0, 
AL, 11, 2021082418, TR, TVCX,  12, 257N,  534W,  70,   38,   ,  68,    ,   37,   40,    2,    0, 
AL, 11, 2021082418, TR, TVCX,  24, 270N,  566W,  70,   60,   ,  68,    ,   62,   59,    5,   -1, 
AL, 11, 2021082418, TR, TVCX,  36, 280N,  587W,  70,   81,   ,  55,    ,   80,   83,    8,   -5, 
AL, 11, 2021082418, TR, TVCX,  48, 291N,  595W,  70,  107,   ,  32,    ,  111,  104,   13,  -10, 
AL, 11, 2021082418, TR, TVCX,  72, 305N,  598W,  70,  217,   ,  91,    ,  177,  266,   20,  -19, 
AL, 11, 2021082418, TR, TVCX, 156,     ,      ,   0,  103,   ,   0,    ,    0,    0, 2051,    0, 
AL, 11, 2021082418, TR, TVCX, 168, 108N,    0W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082418, WR, RVCN,   0, 239N,  494W,  68,   0, 34,    0, 
AL, 11, 2021082418, WR, RVCN,  12, 257N,  534W,  68,   0, 34,    5, 
AL, 11, 2021082418, WR, RVCN,  24, 269N,  567W,  68,   0, 34,    5, 
AL, 11, 2021082418, WR, RVCN,  36, 278N,  589W,  68,   0, 34,    5, 
AL, 11, 2021082418, WR, RVCN,  48, 289N,  599W,  68,   0, 34,    5, 
AL, 11, 2021082418, WR, RVCN,  60, 296N,  602W,  68,   0, 34,    5, 
AL, 11, 2021082418, WR, RVCN,  72, 299N,  598W,  68,   0, 34,    5, 
AL, 11, 2021082418, WR, RVCN,  84, 330N,  528W,  68,   0, 34,    5, 
AL, 11, 2021082418, WR, RVCN,  96, 339N,  510W,  68,   0, 34,    5, 
AL, 11, 2021082418, WR, RVCN, 108, 345N,  492W,  68,   0, 34,    5, 
AL, 11, 2021082418, WR, RVCN, 120, 354N,  465W,  68,  33, 34,   35, 
AL, 11, 2021082418, WR, RVCN, 132, 373N,  424W,  68,  33, 34,   35, 
AL, 11, 2021082418, WR, RVCN, 144, 400N,  376W,  68,  65, 34,   39, 
AL, 11, 2021082418, WR, RVCN, 156, 432N,  340W,  68,  65, 34,   39, 
AL, 11, 2021082418, WR, RVCN, 168, 471N,  329W,  68, 105, 34,   54, 
AL, 11, 2021082500, IN, ICON,  12,     ,      ,  68,  27,   ,    4, 
AL, 11, 2021082500, IN, ICON,  24,     ,      ,  68,  27,   ,    6, 
AL, 11, 2021082500, IN, ICON,  36,     ,      ,  68,  27,   ,    7, 
AL, 11, 2021082500, IN, ICON,  48,     ,      ,  68,  26,   ,    8, 
AL, 11, 2021082500, IN, IVCN,  12,     ,      ,  68,  27,   ,    4, 
AL, 11, 2021082500, IN, IVCN,  24,     ,      ,  68,  27,   ,    6, 
AL, 11, 2021082500, IN, IVCN,  36,     ,      ,  68,  27,   ,    7, 
AL, 11, 2021082500, IN, IVCN,  48,     ,      ,  68,  26,   ,    8, 
AL, 11, 2021082500, IN, IVCN,  60,     ,      ,  68,  31,   ,   11, 
AL, 11, 2021082500, IN, IVCN,  72,     ,      ,  68,  47,   ,   14, 
AL, 11, 2021082500, IN, IVCN,  96,     ,      ,  68,  58,   ,   13, 
AL, 11, 2021082500, IN, IVCN, 120,     ,      ,  68,  61,   ,   12, 
AL, 11, 2021082500, RI, DTOP,  12, 244N,  513W,   0,  20,  50,    ,            0,           12, 
AL, 11, 2021082500, RI, DTOP,  24, 244N,  513W,   0,  25,  55,    ,            0,           24, 
AL, 11, 2021082500, RI, DTOP,  24, 244N,  513W,   0,  30,  60,    ,            0,           24, 
AL, 11, 2021082500, RI, DTOP,  24, 244N,  513W,   0,  35,  65,    ,            0,           24, 
AL, 11, 2021082500, RI, DTOP,  24, 244N,  513W,   0,  40,  70,    ,            0,           24, 
AL, 11, 2021082500, RI, DTOP,  36, 244N,  513W,   0,  45,  75,    ,            0,           36, 
AL, 11, 2021082500, RI, DTOP,  48, 244N,  513W,   0,  55,  85,    ,            0,           48, 
AL, 11, 2021082500, RI, DTOP,  72, 244N,  513W,   0,  65,  95,    ,            0,           72, 
AL, 11, 2021082500, RI, DTPE,  12, 244N,  513W,   0,  20,  50,    ,            0,           12, 
AL, 11, 2021082500, RI, DTPE,  24, 244N,  513W,   0,  25,  55,    ,            0,           24, 
AL, 11, 2021082500, RI, DTPE,  24, 244N,  513W,   0,  30,  60,    ,            0,           24, 
AL, 11, 2021082500, RI, DTPE,  24, 244N,  513W,   0,  35,  65,    ,            0,           24, 
AL, 11, 2021082500, RI, DTPE,  24, 244N,  513W,   0,  40,  70,    ,            0,           24, 
AL, 11, 2021082500, RI, DTPE,  36, 244N,  513W,   0,  45,  75,    ,            0,           36, 
AL, 11, 2021082500, RI, DTPE,  48, 244N,  513W,   0,  55,  85,    ,            0,           48, 
AL, 11, 2021082500, RI, DTPE,  72, 244N,  513W,   0,  65,  95,    ,            0,           72, 
AL, 11, 2021082500, RI, EIOB,  12, 244N,  512W,   0,  20,  50,    ,            0,           12, 
AL, 11, 2021082500, RI, EIOB,  24, 244N,  512W,   0,  25,  55,    ,            0,           24, 
AL, 11, 2021082500, RI, EIOB,  24, 244N,  512W,   0,  30,  60,    ,            0,           24, 
AL, 11, 2021082500, RI, EIOB,  24, 244N,  512W,   0,  35,  65,    ,            0,           24, 
AL, 11, 2021082500, RI, EIOB,  24, 244N,  512W,   0,  40,  70,    ,            0,           24, 
AL, 11, 2021082500, RI, EIOB,  36, 244N,  512W,   0,  45,  75,    ,            0,           36, 
AL, 11, 2021082500, RI, EIOB,  48, 244N,  512W,   0,  55,  85,    ,            0,           48, 
AL, 11, 2021082500, RI, EIOB,  72, 244N,  512W,   0,  65,  95,    ,            0,           72, 
AL, 11, 2021082500, RI, EIOC,  12, 244N,  512W,   2,  20,  50,    ,            0,           12, 
AL, 11, 2021082500, RI, EIOC,  24, 244N,  512W,   7,  25,  55,    ,            0,           24, 
AL, 11, 2021082500, RI, EIOC,  24, 244N,  512W,   5,  30,  60,    ,            0,           24, 
AL, 11, 2021082500, RI, EIOC,  24, 244N,  512W,   3,  35,  65,    ,            0,           24, 
AL, 11, 2021082500, RI, EIOC,  24, 244N,  512W,   2,  40,  70,    ,            0,           24, 
AL, 11, 2021082500, RI, EIOC,  36, 244N,  512W,   4,  45,  75,    ,            0,           36, 
AL, 11, 2021082500, RI, EIOC,  48, 244N,  512W,   3,  55,  85,    ,            0,           48, 
AL, 11, 2021082500, RI, EIOC,  72, 244N,  512W,   6,  65,  95,    ,            0,           72, 
AL, 11, 2021082500, RI, EIOD,  12, 244N,  512W,   5,  20,  50,    ,            0,           12, 
AL, 11, 2021082500, RI, EIOD,  24, 244N,  512W,  13,  25,  55,    ,            0,           24, 
AL, 11, 2021082500, RI, EIOD,  24, 244N,  512W,   9,  30,  60,    ,            0,           24, 
AL, 11, 2021082500, RI, EIOD,  24, 244N,  512W,   8,  35,  65,    ,            0,           24, 
AL, 11, 2021082500, RI, EIOD,  24, 244N,  512W,   6,  40,  70,    ,            0,           24, 
AL, 11, 2021082500, RI, EIOD,  36, 244N,  512W,   9,  45,  75,    ,            0,           36, 
AL, 11, 2021082500, RI, EIOD,  48, 244N,  512W,   9,  55,  85,    ,            0,           48, 
AL, 11, 2021082500, RI, EIOD,  72, 244N,  512W,  11,  65,  95,    ,            0,           72, 
AL, 11, 2021082500, RI, EIOL,  12, 244N,  512W,   1,  20,  50,    ,            0,           12, 
AL, 11, 2021082500, RI, EIOL,  24, 244N,  512W,   8,  25,  55,    ,            0,           24, 
AL, 11, 2021082500, RI, EIOL,  24, 244N,  512W,   6,  30,  60,    ,            0,           24, 
AL, 11, 2021082500, RI, EIOL,  24, 244N,  512W,   2,  35,  65,    ,            0,           24, 
AL, 11, 2021082500, RI, EIOL,  24, 244N,  512W,   0,  40,  70,    ,            0,           24, 
AL, 11, 2021082500, RI, EIOL,  36, 244N,  512W,   3,  45,  75,    ,            0,           36, 
AL, 11, 2021082500, RI, EIOL,  48, 244N,  512W,   1,  55,  85,    ,            0,           48, 
AL, 11, 2021082500, RI, EIOL,  72, 244N,  512W,   5,  65,  95,    ,            0,           72, 
AL, 11, 2021082500, RI, RIOB,  12, 244N,  512W,   0,  20,  50,    ,            0,           12, 
AL, 11, 2021082500, RI, RIOB,  24, 244N,  512W,   0,  25,  55,    ,            0,           24, 
AL, 11, 2021082500, RI, RIOB,  24, 244N,  512W,   0,  30,  60,    ,            0,           24, 
AL, 11, 2021082500, RI, RIOB,  24, 244N,  512W,   0,  35,  65,    ,            0,           24, 
AL, 11, 2021082500, RI, RIOB,  24, 244N,  512W,   0,  40,  70,    ,            0,           24, 
AL, 11, 2021082500, RI, RIOB,  36, 244N,  512W,   0,  45,  75,    ,            0,           36, 
AL, 11, 2021082500, RI, RIOB,  48, 244N,  512W,   0,  55,  85,    ,            0,           48, 
AL, 11, 2021082500, RI, RIOB,  72, 244N,  512W,   0,  65,  95,    ,            0,           72, 
AL, 11, 2021082500, RI, RIOC,  12, 244N,  512W,   2,  20,  50,    ,            0,           12, 
AL, 11, 2021082500, RI, RIOC,  24, 244N,  512W,   7,  25,  55,    ,            0,           24, 
AL, 11, 2021082500, RI, RIOC,  24, 244N,  512W,   5,  30,  60,    ,            0,           24, 
AL, 11, 2021082500, RI, RIOC,  24, 244N,  512W,   1,  35,  65,    ,            0,           24, 
AL, 11, 2021082500, RI, RIOC,  24, 244N,  512W,   0,  40,  70,    ,            0,           24, 
AL, 11, 2021082500, RI, RIOC,  36, 244N,  512W,   4,  45,  75,    ,            0,           36, 
AL, 11, 2021082500, RI, RIOC,  48, 244N,  512W,   0,  55,  85,    ,            0,           48, 
AL, 11, 2021082500, RI, RIOC,  72, 244N,  512W,   0,  65,  95,    ,            0,           72, 
AL, 11, 2021082500, RI, RIOD,  12, 244N,  512W,   5,  20,  50,    ,            0,           12, 
AL, 11, 2021082500, RI, RIOD,  24, 244N,  512W,  13,  25,  55,    ,            0,           24, 
AL, 11, 2021082500, RI, RIOD,  24, 244N,  512W,   9,  30,  60,    ,            0,           24, 
AL, 11, 2021082500, RI, RIOD,  24, 244N,  512W,   0,  35,  65,    ,            0,           24, 
AL, 11, 2021082500, RI, RIOD,  24, 244N,  512W,   0,  40,  70,    ,            0,           24, 
AL, 11, 2021082500, RI, RIOD,  36, 244N,  512W,   9,  45,  75,    ,            0,           36, 
AL, 11, 2021082500, RI, RIOD,  48, 244N,  512W,   0,  55,  85,    ,            0,           48, 
AL, 11, 2021082500, RI, RIOD,  72, 244N,  512W,   0,  65,  95,    ,            0,           72, 
AL, 11, 2021082500, RI, RIOL,  12, 244N,  512W,   1,  20,  50,    ,            0,           12, 
AL, 11, 2021082500, RI, RIOL,  24, 244N,  512W,   6,  25,  55,    ,            0,           24, 
AL, 11, 2021082500, RI, RIOL,  24, 244N,  512W,   6,  30,  60,    ,            0,           24, 
AL, 11, 2021082500, RI, RIOL,  24, 244N,  512W,   2,  35,  65,    ,            0,           24, 
AL, 11, 2021082500, RI, RIOL,  24, 244N,  512W,   0,  40,  70,    ,            0,           24, 
AL, 11, 2021082500, RI, RIOL,  36, 244N,  512W,   1,  45,  75,    ,            0,           36, 
AL, 11, 2021082500, RI, RIOL,  48, 244N,  512W,   1,  55,  85,    ,            0,           48, 
AL, 11, 2021082500, RI, RIOL,  72, 244N,  512W,   1,  65,  95,    ,            0,           72, 
AL, 11, 2021082500, TR, GPCC,  12, 262N,  545W,  68,   25,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082500, TR, GPCC,  24, 277N,  566W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082500, TR, GPCC,  36, 283N,  581W,  68,   56,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082500, TR, GPCC,  48, 280N,  590W,  68,   71,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082500, TR, GPCC,  60, 273N,  598W,  68,   93,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082500, TR, TVCN,  12, 262N,  545W,  68,   51,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082500, TR, TVCN,  24, 277N,  566W,  68,   91,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082500, TR, TVCN,  36, 283N,  581W,  68,  221,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082500, TR, TVCN,  48, 280N,  590W,  68,  346,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082500, TR, TVCN,  60, 273N,  598W,  68,  493,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082500, TR, TVCX,   0, 244N,  513W,  70,    0,   ,  63,    ,    0,    0,    0,    0, 
AL, 11, 2021082500, TR, TVCX,  12, 262N,  545W,  70,   41,   ,  57,    ,   52,   33,    2,    0, 
AL, 11, 2021082500, TR, TVCX,  24, 278N,  566W,  70,   68,   ,  64,    ,   92,   50,    5,   -1, 
AL, 11, 2021082500, TR, TVCX,  36, 285N,  579W,  70,   90,   ,  45,    ,  143,   57,    8,   -5, 
AL, 11, 2021082500, TR, TVCX,  48, 283N,  592W,  70,  195,   , 118,    ,  120,  318,   13,  -10, 
AL, 11, 2021082500, TR, TVCX, 156,     ,      ,   0,  103,   ,   0,    ,    0,    0, 2051,    0, 
AL, 11, 2021082500, TR, TVCX, 168, 108N,    0W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 11, 2021082500, WR, RVCN,   0, 244N,  513W,  68,   0, 34,    0, 
AL, 11, 2021082500, WR, RVCN,  12, 256N,  548W,  68,   0, 34,    5, 
AL, 11, 2021082500, WR, RVCN,  24, 266N,  574W,  68,   0, 34,    5, 
AL, 11, 2021082500, WR, RVCN,  36, 262N,  599W,  68,   0, 34,    5, 
AL, 11, 2021082500, WR, RVCN,  48, 246N,  626W,  68,   0, 34,    5, 
AL, 11, 2021082500, WR, RVCN,  60, 230N,  653W,  68,   0, 34,    5, 
AL, 11, 2021082506, IN, IVCN,  12,     ,      ,  68,  28,   ,    4, 
AL, 11, 2021082506, IN, IVCN,  24,     ,      ,  68,  29,   ,    6, 
AL, 11, 2021082506, IN, IVCN,  36,     ,      ,  68,  30,   ,    7, 
AL, 11, 2021082506, IN, IVCN,  48,     ,      ,  68,  38,   ,   10, 
AL, 11, 2021082506, IN, IVCN,  60,     ,      ,  68,  46,   ,   14, 
AL, 11, 2021082506, IN, IVCN,  72,     ,      ,  68,  55,   ,   15, 
AL, 11, 2021082506, IN, IVCN,  96,     ,      ,  68,  72,   ,   17, 
AL, 11, 2021082506, IN, IVCN, 120,     ,      ,  68,  82,   ,   16, 
AL, 11, 2021082506, RI, DTOP,  12, 256N,  526W,   0,  20,  50,    ,            0,           12, 
AL, 11, 2021082506, RI, DTOP,  24, 256N,  526W,   0,  25,  55,    ,            0,           24, 
AL, 11, 2021082506, RI, DTOP,  24, 256N,  526W,   0,  30,  60,    ,            0,           24, 
AL, 11, 2021082506, RI, DTOP,  24, 256N,  526W,   0,  35,  65,    ,            0,           24, 
AL, 11, 2021082506, RI, DTOP,  24, 256N,  526W,   0,  40,  70,    ,            0,           24, 
AL, 11, 2021082506, RI, DTOP,  36, 256N,  526W,   0,  45,  75,    ,            0,           36, 
AL, 11, 2021082506, RI, DTOP,  48, 256N,  526W,   0,  55,  85,    ,            0,           48, 
AL, 11, 2021082506, RI, DTOP,  72, 256N,  526W,   0,  65,  95,    ,            0,           72, 
AL, 11, 2021082506, RI, DTPE,  12, 256N,  526W,   0,  20,  50,    ,            0,           12, 
AL, 11, 2021082506, RI, DTPE,  24, 256N,  526W,   0,  25,  55,    ,            0,           24, 
AL, 11, 2021082506, RI, DTPE,  24, 256N,  526W,   0,  30,  60,    ,            0,           24, 
AL, 11, 2021082506, RI, DTPE,  24, 256N,  526W,   0,  35,  65,    ,            0,           24, 
AL, 11, 2021082506, RI, DTPE,  24, 256N,  526W,   0,  40,  70,    ,            0,           24, 
AL, 11, 2021082506, RI, DTPE,  36, 256N,  526W,   0,  45,  75,    ,            0,           36, 
AL, 11, 2021082506, RI, DTPE,  48, 256N,  526W,   0,  55,  85,    ,            0,           48, 
AL, 11, 2021082506, RI, DTPE,  72, 256N,  526W,   0,  65,  95,    ,            0,           72, 
AL, 11, 2021082506, RI, EIOB,  12, 256N,  526W,   0,  20,  50,    ,            0,           12, 
AL, 11, 2021082506, RI, EIOB,  24, 256N,  526W,   0,  25,  55,    ,            0,           24, 
AL, 11, 2021082506, RI, EIOB,  24, 256N,  526W,   0,  30,  60,    ,            0,           24, 
AL, 11, 2021082506, RI, EIOB,  24, 256N,  526W,   0,  35,  65,    ,            0,           24, 
AL, 11, 2021082506, RI, EIOB,  24, 256N,  526W,   0,  40,  70,    ,            0,           24, 
AL, 11, 2021082506, RI, EIOB,  36, 256N,  526W,   0,  45,  75,    ,            0,           36, 
AL, 11, 2021082506, RI, EIOB,  48, 256N,  526W,   0,  55,  85,    ,            0,           48, 
AL, 11, 2021082506, RI, EIOB,  72, 256N,  526W,   0,  65,  95,    ,            0,           72, 
AL, 11, 2021082506, RI, EIOC,  12, 256N,  526W,   1,  20,  50,    ,            0,           12, 
AL, 11, 2021082506, RI, EIOC,  24, 256N,  526W,   5,  25,  55,    ,            0,           24, 
AL, 11, 2021082506, RI, EIOC,  24, 256N,  526W,   3,  30,  60,    ,            0,           24, 
AL, 11, 2021082506, RI, EIOC,  24, 256N,  526W,   3,  35,  65,    ,            0,           24, 
AL, 11, 2021082506, RI, EIOC,  24, 256N,  526W,   2,  40,  70,    ,            0,           24, 
AL, 11, 2021082506, RI, EIOC,  36, 256N,  526W,   4,  45,  75,    ,            0,           36, 
AL, 11, 2021082506, RI, EIOC,  48, 256N,  526W,   4,  55,  85,    ,            0,           48, 
AL, 11, 2021082506, RI, EIOC,  72, 256N,  526W,   7,  65,  95,    ,            0,           72, 
AL, 11, 2021082506, RI, EIOD,  12, 256N,  526W,   3,  20,  50,    ,            0,           12, 
AL, 11, 2021082506, RI, EIOD,  24, 256N,  526W,  11,  25,  55,    ,            0,           24, 
AL, 11, 2021082506, RI, EIOD,  24, 256N,  526W,   8,  30,  60,    ,            0,           24, 
AL, 11, 2021082506, RI, EIOD,  24, 256N,  526W,   7,  35,  65,    ,            0,           24, 
AL, 11, 2021082506, RI, EIOD,  24, 256N,  526W,   5,  40,  70,    ,            0,           24, 
AL, 11, 2021082506, RI, EIOD,  36, 256N,  526W,   9,  45,  75,    ,            0,           36, 
AL, 11, 2021082506, RI, EIOD,  48, 256N,  526W,   9,  55,  85,    ,            0,           48, 
AL, 11, 2021082506, RI, EIOD,  72, 256N,  526W,  14,  65,  95,    ,            0,           72, 
AL, 11, 2021082506, RI, EIOL,  12, 256N,  526W,   1,  20,  50,    ,            0,           12, 
AL, 11, 2021082506, RI, EIOL,  24, 256N,  526W,   4,  25,  55,    ,            0,           24, 
AL, 11, 2021082506, RI, EIOL,  24, 256N,  526W,   2,  30,  60,    ,            0,           24, 
AL, 11, 2021082506, RI, EIOL,  24, 256N,  526W,   1,  35,  65,    ,            0,           24, 
AL, 11, 2021082506, RI, EIOL,  24, 256N,  526W,   0,  40,  70,    ,            0,           24, 
AL, 11, 2021082506, RI, EIOL,  36, 256N,  526W,   2,  45,  75,    ,            0,           36, 
AL, 11, 2021082506, RI, EIOL,  48, 256N,  526W,   3,  55,  85,    ,            0,           48, 
AL, 11, 2021082506, RI, EIOL,  72, 256N,  526W,   7,  65,  95,    ,            0,           72, 
AL, 11, 2021082506, RI, RIOB,  12, 256N,  526W,   0,  20,  50,    ,            0,           12, 
AL, 11, 2021082506, RI, RIOB,  24, 256N,  526W,   0,  25,  55,    ,            0,           24, 
AL, 11, 2021082506, RI, RIOB,  24, 256N,  526W,   0,  30,  60,    ,            0,           24, 
AL, 11, 2021082506, RI, RIOB,  24, 256N,  526W,   0,  35,  65,    ,            0,           24, 
AL, 11, 2021082506, RI, RIOB,  24, 256N,  526W,   0,  40,  70,    ,            0,           24, 
AL, 11, 2021082506, RI, RIOB,  36, 256N,  526W,   0,  45,  75,    ,            0,           36, 
AL, 11, 2021082506, RI, RIOB,  48, 256N,  526W,   0,  55,  85,    ,            0,           48, 
AL, 11, 2021082506, RI, RIOB,  72, 256N,  526W,   0,  65,  95,    ,            0,           72, 
AL, 11, 2021082506, RI, RIOC,  12, 256N,  526W,   1,  20,  50,    ,            0,           12, 
AL, 11, 2021082506, RI, RIOC,  24, 256N,  526W,   5,  25,  55,    ,            0,           24, 
AL, 11, 2021082506, RI, RIOC,  24, 256N,  526W,   3,  30,  60,    ,            0,           24, 
AL, 11, 2021082506, RI, RIOC,  24, 256N,  526W,   3,  35,  65,    ,            0,           24, 
AL, 11, 2021082506, RI, RIOC,  24, 256N,  526W,   2,  40,  70,    ,            0,           24, 
AL, 11, 2021082506, RI, RIOC,  36, 256N,  526W,   3,  45,  75,    ,            0,           36, 
AL, 11, 2021082506, RI, RIOC,  48, 256N,  526W,   3,  55,  85,    ,            0,           48, 
AL, 11, 2021082506, RI, RIOC,  72, 256N,  526W,   5,  65,  95,    ,            0,           72, 
AL, 11, 2021082506, RI, RIOD,  12, 256N,  526W,   3,  20,  50,    ,            0,           12, 
AL, 11, 2021082506, RI, RIOD,  24, 256N,  526W,  11,  25,  55,    ,            0,           24, 
AL, 11, 2021082506, RI, RIOD,  24, 256N,  526W,   8,  30,  60,    ,            0,           24, 
AL, 11, 2021082506, RI, RIOD,  24, 256N,  526W,   7,  35,  65,    ,            0,           24, 
AL, 11, 2021082506, RI, RIOD,  24, 256N,  526W,   5,  40,  70,    ,            0,           24, 
AL, 11, 2021082506, RI, RIOD,  36, 256N,  526W,   9,  45,  75,    ,            0,           36, 
AL, 11, 2021082506, RI, RIOD,  48, 256N,  526W,   9,  55,  85,    ,            0,           48, 
AL, 11, 2021082506, RI, RIOD,  72, 256N,  526W,  14,  65,  95,    ,            0,           72, 
AL, 11, 2021082506, RI, RIOL,  12, 256N,  526W,   1,  20,  50,    ,            0,           12, 
AL, 11, 2021082506, RI, RIOL,  24, 256N,  526W,   3,  25,  55,    ,            0,           24, 
AL, 11, 2021082506, RI, RIOL,  24, 256N,  526W,   2,  30,  60,    ,            0,           24, 
AL, 11, 2021082506, RI, RIOL,  24, 256N,  526W,   1,  35,  65,    ,            0,           24, 
AL, 11, 2021082506, RI, RIOL,  24, 256N,  526W,   0,  40,  70,    ,            0,           24, 
AL, 11, 2021082506, RI, RIOL,  36, 256N,  526W,   1,  45,  75,    ,            0,           36, 
AL, 11, 2021082506, RI, RIOL,  48, 256N,  526W,   1,  55,  85,    ,            0,           48, 
AL, 11, 2021082506, RI, RIOL,  72, 256N,  526W,   1,  65,  95,    ,            0,           72, 
AL, 11, 2021082506, TR, TVCX,   0, 256N,  526W,  70,    0,   , 206,    ,    0,    0,    0,    0, 
AL, 11, 2021082506, TR, TVCX, 108,     ,      ,   0,   99,   ,   0,    ,    0,    0, 2051,    0, 
AL, 11, 2021082506, TR, TVCX, 168, 108N,    0W,   0,    0,   ,   0,    ,    0,   12,    0,    0, 
AL, 11, 2021082506, WR, RVCN,   0, 256N,  526W,  68,   0, 34,    0, 
AL, 11, 2021082506, WR, RVCN,  12, 248N,  558W,  68,   0, 34,    5, 
AL, 11, 2021082506, WR, RVCN,  24, 254N,  585W,  68,   0, 34,    5, 
