AL, 20, 2021092900, RI, DTPE,  48,  70N,  220W,   1,  55,  85,    ,            0,           48, 
AL, 20, 2021092900, RI, DTPE,  72,  70N,  220W,   4,  65,  95,    ,            0,           72, 
AL, 20, 2021092900, RI, EIOB,  12,  70N,  220W,   9,  20,  50,    ,            0,           12, 
AL, 20, 2021092900, RI, EIOB,  24,  70N,  220W,  34,  25,  55,    ,            0,           24, 
AL, 20, 2021092900, RI, EIOB,  24,  70N,  220W,  12,  30,  60,    ,            0,           24, 
AL, 20, 2021092900, RI, EIOB,  24,  70N,  220W,   3,  35,  65,    ,            0,           24, 
AL, 20, 2021092900, RI, EIOB,  24,  70N,  220W,   2,  40,  70,    ,            0,           24, 
AL, 20, 2021092900, RI, EIOB,  36,  70N,  220W,   3,  45,  75,    ,            0,           36, 
AL, 20, 2021092900, RI, EIOB,  48,  70N,  220W,   1,  55,  85,    ,            0,           48, 
AL, 20, 2021092900, RI, EIOB,  72,  70N,  220W,   1,  65,  95,    ,            0,           72, 
AL, 20, 2021092900, RI, EIOC,  12,  70N,  220W,  12,  20,  50,    ,            0,           12, 
AL, 20, 2021092900, RI, EIOC,  24,  70N,  220W,  47,  25,  55,    ,            0,           24, 
AL, 20, 2021092900, RI, EIOC,  24,  70N,  220W,  26,  30,  60,    ,            0,           24, 
AL, 20, 2021092900, RI, EIOC,  24,  70N,  220W,  12,  35,  65,    ,            0,           24, 
AL, 20, 2021092900, RI, EIOC,  24,  70N,  220W,   7,  40,  70,    ,            0,           24, 
AL, 20, 2021092900, RI, EIOC,  36,  70N,  220W,  18,  45,  75,    ,            0,           36, 
AL, 20, 2021092900, RI, EIOC,  48,  70N,  220W,  19,  55,  85,    ,            0,           48, 
AL, 20, 2021092900, RI, EIOC,  72,  70N,  220W,  16,  65,  95,    ,            0,           72, 
AL, 20, 2021092900, RI, EIOD,  12,  70N,  220W,   6,  20,  50,    ,            0,           12, 
AL, 20, 2021092900, RI, EIOD,  24,  70N,  220W,  43,  25,  55,    ,            0,           24, 
AL, 20, 2021092900, RI, EIOD,  24,  70N,  220W,  29,  30,  60,    ,            0,           24, 
AL, 20, 2021092900, RI, EIOD,  24,  70N,  220W,  10,  35,  65,    ,            0,           24, 
AL, 20, 2021092900, RI, EIOD,  24,  70N,  220W,   8,  40,  70,    ,            0,           24, 
AL, 20, 2021092900, RI, EIOD,  36,  70N,  220W,  24,  45,  75,    ,            0,           36, 
AL, 20, 2021092900, RI, EIOD,  48,  70N,  220W,  28,  55,  85,    ,            0,           48, 
AL, 20, 2021092900, RI, EIOD,  72,  70N,  220W,  25,  65,  95,    ,            0,           72, 
AL, 20, 2021092900, RI, EIOL,  12,  70N,  220W,  21,  20,  50,    ,            0,           12, 
AL, 20, 2021092900, RI, EIOL,  24,  70N,  220W,  66,  25,  55,    ,            0,           24, 
AL, 20, 2021092900, RI, EIOL,  24,  70N,  220W,  38,  30,  60,    ,            0,           24, 
AL, 20, 2021092900, RI, EIOL,  24,  70N,  220W,  23,  35,  65,    ,            0,           24, 
AL, 20, 2021092900, RI, EIOL,  24,  70N,  220W,  12,  40,  70,    ,            0,           24, 
AL, 20, 2021092900, RI, EIOL,  36,  70N,  220W,  26,  45,  75,    ,            0,           36, 
AL, 20, 2021092900, RI, EIOL,  48,  70N,  220W,  27,  55,  85,    ,            0,           48, 
AL, 20, 2021092900, RI, EIOL,  72,  70N,  220W,  21,  65,  95,    ,            0,           72, 
AL, 20, 2021092900, RI, RIOB,  12,  70N,  220W,  19,  20,  50,    ,            0,           12, 
AL, 20, 2021092900, RI, RIOB,  24,  70N,  220W,  21,  25,  55,    ,            0,           24, 
AL, 20, 2021092900, RI, RIOB,  24,  70N,  220W,  13,  30,  60,    ,            0,           24, 
AL, 20, 2021092900, RI, RIOB,  24,  70N,  220W,   4,  35,  65,    ,            0,           24, 
AL, 20, 2021092900, RI, RIOB,  24,  70N,  220W,   1,  40,  70,    ,            0,           24, 
AL, 20, 2021092900, RI, RIOB,  36,  70N,  220W,   5,  45,  75,    ,            0,           36, 
AL, 20, 2021092900, RI, RIOB,  48,  70N,  220W,   2,  55,  85,    ,            0,           48, 
AL, 20, 2021092900, RI, RIOB,  72,  70N,  220W,   3,  65,  95,    ,            0,           72, 
AL, 20, 2021092900, RI, RIOC,  12,  70N,  220W,  15,  20,  50,    ,            0,           12, 
AL, 20, 2021092900, RI, RIOC,  24,  70N,  220W,  42,  25,  55,    ,            0,           24, 
AL, 20, 2021092900, RI, RIOC,  24,  70N,  220W,  25,  30,  60,    ,            0,           24, 
AL, 20, 2021092900, RI, RIOC,  24,  70N,  220W,  11,  35,  65,    ,            0,           24, 
AL, 20, 2021092900, RI, RIOC,  24,  70N,  220W,   6,  40,  70,    ,            0,           24, 
AL, 20, 2021092900, RI, RIOC,  36,  70N,  220W,  16,  45,  75,    ,            0,           36, 
AL, 20, 2021092900, RI, RIOC,  48,  70N,  220W,  15,  55,  85,    ,            0,           48, 
AL, 20, 2021092900, RI, RIOC,  72,  70N,  220W,  15,  65,  95,    ,            0,           72, 
AL, 20, 2021092900, RI, RIOD,  12,  70N,  220W,   6,  20,  50,    ,            0,           12, 
AL, 20, 2021092900, RI, RIOD,  24,  70N,  220W,  45,  25,  55,    ,            0,           24, 
AL, 20, 2021092900, RI, RIOD,  24,  70N,  220W,  29,  30,  60,    ,            0,           24, 
AL, 20, 2021092900, RI, RIOD,  24,  70N,  220W,  10,  35,  65,    ,            0,           24, 
AL, 20, 2021092900, RI, RIOD,  24,  70N,  220W,   8,  40,  70,    ,            0,           24, 
AL, 20, 2021092900, RI, RIOD,  36,  70N,  220W,  23,  45,  75,    ,            0,           36, 
AL, 20, 2021092900, RI, RIOD,  48,  70N,  220W,  27,  55,  85,    ,            0,           48, 
AL, 20, 2021092900, RI, RIOD,  72,  70N,  220W,  35,  65,  95,    ,            0,           72, 
AL, 20, 2021092900, RI, RIOL,  12,  70N,  220W,  19,  20,  50,    ,            0,           12, 
AL, 20, 2021092900, RI, RIOL,  24,  70N,  220W,  60,  25,  55,    ,            0,           24, 
AL, 20, 2021092900, RI, RIOL,  24,  70N,  220W,  34,  30,  60,    ,            0,           24, 
AL, 20, 2021092900, RI, RIOL,  24,  70N,  220W,  20,  35,  65,    ,            0,           24, 
AL, 20, 2021092900, RI, RIOL,  24,  70N,  220W,   8,  40,  70,    ,            0,           24, 
AL, 20, 2021092900, RI, RIOL,  36,  70N,  220W,  18,  45,  75,    ,            0,           36, 
AL, 20, 2021092900, RI, RIOL,  48,  70N,  220W,  17,  55,  85,    ,            0,           48, 
AL, 20, 2021092900, RI, RIOL,  72,  70N,  220W,   8,  65,  95,    ,            0,           72, 
AL, 20, 2021092900, TR, GPCC,  12,  75N,  233W,  68,   25,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, GPCC,  24,  81N,  252W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, GPCC,  36,  88N,  273W,  68,   56,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, GPCC,  48,  95N,  294W,  68,   71,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, GPCC,  60, 104N,  315W,  68,   93,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, GPCC,  72, 117N,  335W,  68,  115,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, GPCC,  96, 154N,  375W,  68,  159,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, GPCC, 120, 199N,  411W,  68,  198,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, GPCC, 144, 254N,  428W,  68,  239,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, GPCC, 168, 296N,  423W,  68,  271,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, TVCN,  12,  75N,  233W,  68,   34,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, TVCN,  24,  81N,  252W,  68,   43,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, TVCN,  36,  88N,  273W,  68,   43,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, TVCN,  48,  95N,  294W,  68,   43,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, TVCN,  60, 104N,  315W,  68,   51,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, TVCN,  72, 117N,  335W,  68,   82,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, TVCN,  96, 154N,  375W,  68,  150,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, TVCN, 120, 199N,  411W,  68,  215,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, TVCN, 144, 254N,  428W,  68,  273,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, TVCN, 168, 296N,  423W,  68,  395,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, TVCX,   0,  70N,  220W,  70,    0,   ,  68,    ,    0,    0,    0,    0, 
AL, 20, 2021092900, TR, TVCX,  12,  75N,  233W,  70,   41,   ,  71,    ,   40,   43,    2,    0, 
AL, 20, 2021092900, TR, TVCX,  24,  82N,  252W,  70,   60,   ,  72,    ,   63,   58,    5,   -1, 
AL, 20, 2021092900, TR, TVCX,  36,  90N,  272W,  70,   76,   ,  72,    ,   81,   73,    8,   -5, 
AL, 20, 2021092900, TR, TVCX,  48,  99N,  292W,  70,   92,   ,  69,    ,   96,   90,   13,  -10, 
AL, 20, 2021092900, TR, TVCX,  72, 123N,  331W,  70,  131,   ,  54,    ,  166,  104,   20,  -19, 
AL, 20, 2021092900, TR, TVCX,  96, 160N,  368W,  70,  160,   ,  41,    ,  250,  103,   18,  -32, 
AL, 20, 2021092900, TR, TVCX, 120, 206N,  402W,  70,  216,   ,  38,    ,  297,  158,    0,  -65, 
AL, 20, 2021092900, TR, TVCX, 156,     ,      ,   0,  103,   ,   0,    ,    0,    0, 2051,    0, 
AL, 20, 2021092900, WR, RVCN,   0,  70N,  220W,  68,   0, 34,    0, 
AL, 20, 2021092900, WR, RVCN,  12,  75N,  233W,  68,  55, 34,   48, 
AL, 20, 2021092900, WR, RVCN,  24,  80N,  252W,  68,  90, 34,   71, 
AL, 20, 2021092900, WR, RVCN,  36,  87N,  273W,  68,  73, 34,   48, 
AL, 20, 2021092900, WR, RVCN,  48,  95N,  294W,  68,  63, 34,   40, 
AL, 20, 2021092900, WR, RVCN,  60, 104N,  315W,  68,  63, 34,   44, 
AL, 20, 2021092900, WR, RVCN,  72, 117N,  334W,  68,  70, 34,   40, 
AL, 20, 2021092900, WR, RVCN,  84, 134N,  354W,  68,  70, 34,   40, 
AL, 20, 2021092900, WR, RVCN,  96, 155N,  374W,  68,  65, 34,   50, 
AL, 20, 2021092900, WR, RVCN, 108, 177N,  392W,  68,  65, 34,   50, 
AL, 20, 2021092900, WR, RVCN, 120, 200N,  409W,  68,  73, 34,   47, 
AL, 20, 2021092900, WR, RVCN, 132, 239N,  409W,  68,  73, 34,   47, 
AL, 20, 2021092900, WR, RVCN, 144, 261N,  419W,  68,  65, 34,   36, 
AL, 20, 2021092900, WR, RVCN, 156, 283N,  417W,  68,  65, 34,   36, 
AL, 20, 2021092900, WR, RVCN, 168, 305N,  408W,  68,  90, 34,   51, 
AL, 20, 2021092906, IN, ICON,  12,     ,      ,  68,  39,   ,    4, 
AL, 20, 2021092906, IN, ICON,  24,     ,      ,  68,  48,   ,    8, 
AL, 20, 2021092906, IN, ICON,  36,     ,      ,  68,  60,   ,   10, 
AL, 20, 2021092906, IN, ICON,  48,     ,      ,  68,  71,   ,   17, 
AL, 20, 2021092906, IN, ICON,  60,     ,      ,  68,  77,   ,   20, 
AL, 20, 2021092906, IN, ICON,  72,     ,      ,  68,  79,   ,   19, 
AL, 20, 2021092906, IN, ICON,  96,     ,      ,  68,  67,   ,   22, 
AL, 20, 2021092906, IN, ICON, 120,     ,      ,  68,  50,   ,   16, 
AL, 20, 2021092906, IN, IVCN,  12,     ,      ,  68,  39,   ,    4, 
AL, 20, 2021092906, IN, IVCN,  24,     ,      ,  68,  47,   ,    8, 
AL, 20, 2021092906, IN, IVCN,  36,     ,      ,  68,  60,   ,   10, 
AL, 20, 2021092906, IN, IVCN,  48,     ,      ,  68,  72,   ,   18, 
AL, 20, 2021092906, IN, IVCN,  60,     ,      ,  68,  80,   ,   21, 
AL, 20, 2021092906, IN, IVCN,  72,     ,      ,  68,  82,   ,   20, 
AL, 20, 2021092906, IN, IVCN,  96,     ,      ,  68,  65,   ,   21, 
AL, 20, 2021092906, IN, IVCN, 120,     ,      ,  68,  48,   ,   16, 
AL, 20, 2021092906, IN, IVRI,  12,     ,      ,  68,  40,   ,    4, 
AL, 20, 2021092906, IN, IVRI,  24,     ,      ,  68,  49,   ,    8, 
AL, 20, 2021092906, RI, DTOP,  12,  72N,  228W,   2,  20,  50,    ,            0,           12, 
AL, 20, 2021092906, RI, DTOP,  24,  72N,  228W,  24,  25,  55,    ,            0,           24, 
AL, 20, 2021092906, RI, DTOP,  24,  72N,  228W,   7,  30,  60,    ,            0,           24, 
AL, 20, 2021092906, RI, DTOP,  24,  72N,  228W,   2,  35,  65,    ,            0,           24, 
AL, 20, 2021092906, RI, DTOP,  24,  72N,  228W,   1,  40,  70,    ,            0,           24, 
AL, 20, 2021092906, RI, DTOP,  36,  72N,  228W,   7,  45,  75,    ,            0,           36, 
AL, 20, 2021092906, RI, DTOP,  48,  72N,  228W,   3,  55,  85,    ,            0,           48, 
AL, 20, 2021092906, RI, DTOP,  72,  72N,  228W,  11,  65,  95,    ,            0,           72, 
AL, 20, 2021092906, RI, DTPE,  12,  72N,  228W,   3,  20,  50,    ,            0,           12, 
AL, 20, 2021092906, RI, DTPE,  24,  72N,  228W,  21,  25,  55,    ,            0,           24, 
AL, 20, 2021092906, RI, DTPE,  24,  72N,  228W,   7,  30,  60,    ,            0,           24, 
AL, 20, 2021092906, RI, DTPE,  24,  72N,  228W,   2,  35,  65,    ,            0,           24, 
AL, 20, 2021092906, RI, DTPE,  24,  72N,  228W,   1,  40,  70,    ,            0,           24, 
AL, 20, 2021092906, RI, DTPE,  36,  72N,  228W,   2,  45,  75,    ,            0,           36, 
AL, 20, 2021092906, RI, DTPE,  48,  72N,  228W,   0,  55,  85,    ,            0,           48, 
AL, 20, 2021092906, RI, DTPE,  72,  72N,  228W,   5,  65,  95,    ,            0,           72, 
AL, 20, 2021092906, RI, EIOB,  12,  72N,  227W,   9,  20,  50,    ,            0,           12, 
AL, 20, 2021092906, RI, EIOB,  24,  72N,  227W,  40,  25,  55,    ,            0,           24, 
AL, 20, 2021092906, RI, EIOB,  24,  72N,  227W,  19,  30,  60,    ,            0,           24, 
AL, 20, 2021092906, RI, EIOB,  24,  72N,  227W,   2,  35,  65,    ,            0,           24, 
AL, 20, 2021092906, RI, EIOB,  24,  72N,  227W,   2,  40,  70,    ,            0,           24, 
AL, 20, 2021092906, RI, EIOB,  36,  72N,  227W,   5,  45,  75,    ,            0,           36, 
AL, 20, 2021092906, RI, EIOB,  48,  72N,  227W,   7,  55,  85,    ,            0,           48, 
AL, 20, 2021092906, RI, EIOB,  72,  72N,  227W,   1,  65,  95,    ,            0,           72, 
AL, 20, 2021092906, RI, EIOC,  12,  72N,  227W,  15,  20,  50,    ,            0,           12, 
AL, 20, 2021092906, RI, EIOC,  24,  72N,  227W,  52,  25,  55,    ,            0,           24, 
AL, 20, 2021092906, RI, EIOC,  24,  72N,  227W,  35,  30,  60,    ,            0,           24, 
AL, 20, 2021092906, RI, EIOC,  24,  72N,  227W,  17,  35,  65,    ,            0,           24, 
AL, 20, 2021092906, RI, EIOC,  24,  72N,  227W,  13,  40,  70,    ,            0,           24, 
AL, 20, 2021092906, RI, EIOC,  36,  72N,  227W,  20,  45,  75,    ,            0,           36, 
AL, 20, 2021092906, RI, EIOC,  48,  72N,  227W,  25,  55,  85,    ,            0,           48, 
AL, 20, 2021092906, RI, EIOC,  72,  72N,  227W,  22,  65,  95,    ,            0,           72, 
AL, 20, 2021092906, RI, EIOD,  12,  72N,  227W,   6,  20,  50,    ,            0,           12, 
AL, 20, 2021092906, RI, EIOD,  24,  72N,  227W,  38,  25,  55,    ,            0,           24, 
AL, 20, 2021092906, RI, EIOD,  24,  72N,  227W,  26,  30,  60,    ,            0,           24, 
AL, 20, 2021092906, RI, EIOD,  24,  72N,  227W,  10,  35,  65,    ,            0,           24, 
AL, 20, 2021092906, RI, EIOD,  24,  72N,  227W,   7,  40,  70,    ,            0,           24, 
AL, 20, 2021092906, RI, EIOD,  36,  72N,  227W,  18,  45,  75,    ,            0,           36, 
AL, 20, 2021092906, RI, EIOD,  48,  72N,  227W,  23,  55,  85,    ,            0,           48, 
AL, 20, 2021092906, RI, EIOD,  72,  72N,  227W,  17,  65,  95,    ,            0,           72, 
AL, 20, 2021092906, RI, EIOL,  12,  72N,  227W,  30,  20,  50,    ,            0,           12, 
AL, 20, 2021092906, RI, EIOL,  24,  72N,  227W,  78,  25,  55,    ,            0,           24, 
AL, 20, 2021092906, RI, EIOL,  24,  72N,  227W,  58,  30,  60,    ,            0,           24, 
AL, 20, 2021092906, RI, EIOL,  24,  72N,  227W,  40,  35,  65,    ,            0,           24, 
AL, 20, 2021092906, RI, EIOL,  24,  72N,  227W,  29,  40,  70,    ,            0,           24, 
AL, 20, 2021092906, RI, EIOL,  36,  72N,  227W,  36,  45,  75,    ,            0,           36, 
AL, 20, 2021092906, RI, EIOL,  48,  72N,  227W,  44,  55,  85,    ,            0,           48, 
AL, 20, 2021092906, RI, EIOL,  72,  72N,  227W,  47,  65,  95,    ,            0,           72, 
AL, 20, 2021092906, RI, RIOB,  12,  72N,  227W,  11,  20,  50,    ,            0,           12, 
AL, 20, 2021092906, RI, RIOB,  24,  72N,  227W,  19,  25,  55,    ,            0,           24, 
AL, 20, 2021092906, RI, RIOB,  24,  72N,  227W,  14,  30,  60,    ,            0,           24, 
AL, 20, 2021092906, RI, RIOB,  24,  72N,  227W,   4,  35,  65,    ,            0,           24, 
AL, 20, 2021092906, RI, RIOB,  24,  72N,  227W,   1,  40,  70,    ,            0,           24, 
AL, 20, 2021092906, RI, RIOB,  36,  72N,  227W,   7,  45,  75,    ,            0,           36, 
AL, 20, 2021092906, RI, RIOB,  48,  72N,  227W,   7,  55,  85,    ,            0,           48, 
AL, 20, 2021092906, RI, RIOB,  72,  72N,  227W,   4,  65,  95,    ,            0,           72, 
AL, 20, 2021092906, RI, RIOC,  12,  72N,  227W,  15,  20,  50,    ,            0,           12, 
AL, 20, 2021092906, RI, RIOC,  24,  72N,  227W,  47,  25,  55,    ,            0,           24, 
AL, 20, 2021092906, RI, RIOC,  24,  72N,  227W,  32,  30,  60,    ,            0,           24, 
AL, 20, 2021092906, RI, RIOC,  24,  72N,  227W,  16,  35,  65,    ,            0,           24, 
AL, 20, 2021092906, RI, RIOC,  24,  72N,  227W,   9,  40,  70,    ,            0,           24, 
AL, 20, 2021092906, RI, RIOC,  36,  72N,  227W,  19,  45,  75,    ,            0,           36, 
AL, 20, 2021092906, RI, RIOC,  48,  72N,  227W,  21,  55,  85,    ,            0,           48, 
AL, 20, 2021092906, RI, RIOC,  72,  72N,  227W,  20,  65,  95,    ,            0,           72, 
AL, 20, 2021092906, RI, RIOD,  12,  72N,  227W,   7,  20,  50,    ,            0,           12, 
AL, 20, 2021092906, RI, RIOD,  24,  72N,  227W,  47,  25,  55,    ,            0,           24, 
AL, 20, 2021092906, RI, RIOD,  24,  72N,  227W,  30,  30,  60,    ,            0,           24, 
AL, 20, 2021092906, RI, RIOD,  24,  72N,  227W,  11,  35,  65,    ,            0,           24, 
AL, 20, 2021092906, RI, RIOD,  24,  72N,  227W,   8,  40,  70,    ,            0,           24, 
AL, 20, 2021092906, RI, RIOD,  36,  72N,  227W,  24,  45,  75,    ,            0,           36, 
AL, 20, 2021092906, RI, RIOD,  48,  72N,  227W,  28,  55,  85,    ,            0,           48, 
AL, 20, 2021092906, RI, RIOD,  72,  72N,  227W,  43,  65,  95,    ,            0,           72, 
AL, 20, 2021092906, RI, RIOL,  12,  72N,  227W,  27,  20,  50,    ,            0,           12, 
AL, 20, 2021092906, RI, RIOL,  24,  72N,  227W,  75,  25,  55,    ,            0,           24, 
AL, 20, 2021092906, RI, RIOL,  24,  72N,  227W,  53,  30,  60,    ,            0,           24, 
AL, 20, 2021092906, RI, RIOL,  24,  72N,  227W,  33,  35,  65,    ,            0,           24, 
AL, 20, 2021092906, RI, RIOL,  24,  72N,  227W,  18,  40,  70,    ,            0,           24, 
AL, 20, 2021092906, RI, RIOL,  36,  72N,  227W,  27,  45,  75,    ,            0,           36, 
AL, 20, 2021092906, RI, RIOL,  48,  72N,  227W,  28,  55,  85,    ,            0,           48, 
AL, 20, 2021092906, RI, RIOL,  72,  72N,  227W,  14,  65,  95,    ,            0,           72, 
AL, 20, 2021092906, TR, GPCC,  12,  77N,  245W,  68,   25,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, GPCC,  24,  84N,  263W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, GPCC,  36,  92N,  283W,  68,   56,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, GPCC,  48, 101N,  303W,  68,   71,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, GPCC,  60, 111N,  322W,  68,   93,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, GPCC,  72, 125N,  340W,  68,  115,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, GPCC,  96, 166N,  374W,  68,  159,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, GPCC, 120, 220N,  399W,  68,  198,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, GPCC, 144, 270N,  412W,  68,  239,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, GPCC, 168, 314N,  389W,  68,  271,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, TVCN,  12,  77N,  245W,  68,   34,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, TVCN,  24,  84N,  263W,  68,   54,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, TVCN,  36,  92N,  283W,  68,   63,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, TVCN,  48, 101N,  303W,  68,   75,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, TVCN,  60, 111N,  322W,  68,   94,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, TVCN,  72, 125N,  340W,  68,  115,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, TVCN,  96, 166N,  374W,  68,  172,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, TVCN, 120, 220N,  399W,  68,  211,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, TVCN, 144, 270N,  412W,  68,  269,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, TVCN, 168, 314N,  389W,  68,  446,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, TVCX,   0,  72N,  228W,  70,    0,   ,  76,    ,    0,    0,    0,    0, 
AL, 20, 2021092906, TR, TVCX,  12,  77N,  245W,  70,   40,   ,  71,    ,   42,   38,    2,    0, 
AL, 20, 2021092906, TR, TVCX,  24,  85N,  263W,  70,   66,   ,  68,    ,   67,   66,    5,   -1, 
AL, 20, 2021092906, TR, TVCX,  36,  94N,  282W,  70,   85,   ,  68,    ,   90,   81,    8,   -5, 
AL, 20, 2021092906, TR, TVCX,  48, 105N,  301W,  70,  103,   ,  64,    ,  112,   96,   13,  -10, 
AL, 20, 2021092906, TR, TVCX,  72, 130N,  336W,  70,  130,   ,  48,    ,  179,   95,   20,  -19, 
AL, 20, 2021092906, TR, TVCX,  96, 170N,  366W,  70,  187,   ,  32,    ,  255,  138,   18,  -32, 
AL, 20, 2021092906, TR, TVCX, 120, 223N,  388W,  70,  258,   ,  19,    ,  263,  253,    0,  -65, 
AL, 20, 2021092906, TR, TVCX, 156,     ,      ,   0,  103,   ,   0,    ,    0,    0, 2051,    0, 
AL, 20, 2021092906, WR, RVCN,   0,  72N,  228W,  68,   0, 34,    0, 
AL, 20, 2021092906, WR, RVCN,  12,  78N,  244W,  68,  65, 34,   54, 
AL, 20, 2021092906, WR, RVCN,  24,  86N,  260W,  68,  78, 34,   63, 
AL, 20, 2021092906, WR, RVCN,  36,  94N,  280W,  68,  73, 34,   47, 
AL, 20, 2021092906, WR, RVCN,  48, 103N,  301W,  68,  80, 34,   44, 
AL, 20, 2021092906, WR, RVCN,  60, 113N,  321W,  68,  80, 34,   38, 
AL, 20, 2021092906, WR, RVCN,  72, 128N,  339W,  68,  88, 34,   43, 
AL, 20, 2021092906, WR, RVCN,  84, 146N,  357W,  68,  88, 34,   43, 
AL, 20, 2021092906, WR, RVCN,  96, 169N,  373W,  68,  70, 34,   52, 
AL, 20, 2021092906, WR, RVCN, 108, 196N,  387W,  68,  70, 34,   52, 
AL, 20, 2021092906, WR, RVCN, 120, 224N,  398W,  68,  63, 34,   43, 
AL, 20, 2021092906, WR, RVCN, 132, 251N,  407W,  68,  63, 34,   43, 
AL, 20, 2021092906, WR, RVCN, 144, 272N,  409W,  68,  65, 34,   35, 
AL, 20, 2021092906, WR, RVCN, 156, 292N,  403W,  68,  65, 34,   35, 
AL, 20, 2021092906, WR, RVCN, 168, 314N,  389W,  68,  93, 34,   51, 
AL, 20, 2021092912, GN, OFCL,   0,     ,      , 100,    0,    , genesis, 2021092912, al202021,  1, 040, 
AL, 20, 2021092912, IN, ICON,  12,     ,      ,  68,  36,   ,    4, 
AL, 20, 2021092912, IN, ICON,  24,     ,      ,  68,  43,   ,    7, 
AL, 20, 2021092912, IN, ICON,  36,     ,      ,  68,  51,   ,    9, 
AL, 20, 2021092912, IN, ICON,  48,     ,      ,  68,  60,   ,   15, 
AL, 20, 2021092912, IN, ICON,  60,     ,      ,  68,  61,   ,   17, 
AL, 20, 2021092912, IN, ICON,  72,     ,      ,  68,  61,   ,   21, 
AL, 20, 2021092912, IN, ICON,  96,     ,      ,  68,  47,   ,   21, 
AL, 20, 2021092912, IN, ICON, 120,     ,      ,  68,  38,   ,   16, 
AL, 20, 2021092912, IN, IVCN,  12,     ,      ,  68,  36,   ,    4, 
AL, 20, 2021092912, IN, IVCN,  24,     ,      ,  68,  44,   ,    7, 
AL, 20, 2021092912, IN, IVCN,  36,     ,      ,  68,  54,   ,   10, 
AL, 20, 2021092912, IN, IVCN,  48,     ,      ,  68,  63,   ,   16, 
AL, 20, 2021092912, IN, IVCN,  60,     ,      ,  68,  67,   ,   18, 
AL, 20, 2021092912, IN, IVCN,  72,     ,      ,  68,  66,   ,   23, 
AL, 20, 2021092912, IN, IVCN,  96,     ,      ,  68,  49,   ,   20, 
AL, 20, 2021092912, IN, IVCN, 120,     ,      ,  68,  41,   ,   19, 
AL, 20, 2021092912, RI, DTOP,  12,  81N,  242W,   1,  20,  50,    ,            0,           12, 
AL, 20, 2021092912, RI, DTOP,  24,  81N,  242W,  16,  25,  55,    ,            0,           24, 
AL, 20, 2021092912, RI, DTOP,  24,  81N,  242W,   8,  30,  60,    ,            0,           24, 
AL, 20, 2021092912, RI, DTOP,  24,  81N,  242W,   2,  35,  65,    ,            0,           24, 
