AL, 12, 2021082506, GN, OFCL,  48,     ,      ,   0,   48, PPP, genFcst, , ,  0, 026, 
AL, 12, 2021082506, GN, OFCL, 120,     ,      ,   0,  120, PPP, genFcst, , ,  0, 026, 
AL, 12, 2021082506, GN, OFCL, 168,     ,      ,  20,  168, PPP, genFcst, , ,  0, 026, 
AL, 12, 2021082512, GN, OFCL,  48,     ,      ,   0,   48, SRS, genFcst, , ,  0, 026, 
AL, 12, 2021082512, GN, OFCL, 120,     ,      ,   0,  120, SRS, genFcst, , ,  0, 026, 
AL, 12, 2021082512, GN, OFCL, 168,     ,      ,  20,  168, SRS, genFcst, , ,  0, 026, 
AL, 12, 2021082518, GN, OFCL,  48,     ,      ,   0,   48, SRS, genFcst, , ,  0, 026, 
AL, 12, 2021082518, GN, OFCL, 120,     ,      ,   0,  120, SRS, genFcst, , ,  0, 026, 
AL, 12, 2021082518, GN, OFCL, 168,     ,      ,  20,  168, SRS, genFcst, , ,  0, 026, 
AL, 12, 2021082600, GN, OFCL,  48,     ,      ,   0,   48, RJP, genFcst, , ,  0, 026, 
AL, 12, 2021082600, GN, OFCL, 120,     ,      ,   0,  120, RJP, genFcst, , ,  0, 026, 
AL, 12, 2021082600, GN, OFCL, 168,     ,      ,  20,  168, RJP, genFcst, , ,  0, 026, 
AL, 12, 2021082606, GN, OFCL,  48,     ,      ,   0,   48, PPP, genFcst, , ,  0, 026, 
AL, 12, 2021082606, GN, OFCL, 120,     ,      ,   0,  120, PPP, genFcst, , ,  0, 026, 
AL, 12, 2021082606, GN, OFCL, 168,     ,      ,  40,  168, PPP, genFcst, , ,  0, 026, 
AL, 12, 2021082612, GN, OFCL,  48,     ,      ,   0,   48, RJB, genFcst, , ,  0, 026, 
AL, 12, 2021082612, GN, OFCL, 120,     ,      ,  10,  120, RJB, genFcst, , ,  0, 026, 
AL, 12, 2021082612, GN, OFCL, 168,     ,      ,  50,  168, RJB, genFcst, , ,  0, 026, 
AL, 12, 2021082618, GN, OFCL,  48,     ,      ,   0,   48, DPB, genFcst, , ,  0, 026, 
AL, 12, 2021082618, GN, OFCL, 120,     ,      ,  10,  120, DPB, genFcst, , ,  0, 026, 
AL, 12, 2021082618, GN, OFCL, 168,     ,      ,  50,  168, DPB, genFcst, , ,  0, 026, 
AL, 12, 2021082700, GN, OFCL,  48,     ,      ,   0,   48, JPC, genFcst, , ,  0, 026, 
AL, 12, 2021082700, GN, OFCL, 120,     ,      ,  10,  120, JPC, genFcst, , ,  0, 026, 
AL, 12, 2021082700, GN, OFCL, 168,     ,      ,  50,  168, JPC, genFcst, , ,  0, 026, 
AL, 12, 2021082706, GN, OFCL,  48,     ,      ,   0,   48, PPP, genFcst, , ,  0, 026, 
AL, 12, 2021082706, GN, OFCL, 120,     ,      ,  10,  120, PPP, genFcst, , ,  0, 026, 
AL, 12, 2021082706, GN, OFCL, 168,     ,      ,  70,  168, PPP, genFcst, , ,  0, 026, 
AL, 12, 2021082712, GN, OFCL,  48,     ,      ,   0,   48, DPR, genFcst, , ,  0, 026, 
AL, 12, 2021082712, GN, OFCL, 120,     ,      ,  10,  120, DPR, genFcst, , ,  0, 026, 
AL, 12, 2021082712, GN, OFCL, 168,     ,      ,  70,  168, DPR, genFcst, , ,  0, 026, 
AL, 12, 2021082718, GN, OFCL,  48,     ,      ,   0,   48, DPR, genFcst, , ,  0, 026, 
AL, 12, 2021082718, GN, OFCL, 120,     ,      ,  20,  120, DPR, genFcst, , ,  0, 026, 
AL, 12, 2021082718, GN, OFCL, 168,     ,      ,  70,  168, DPR, genFcst, , ,  0, 026, 
AL, 12, 2021082800, GN, OFCL,  48,     ,      ,   0,   48, ASL, genFcst, , ,  0, 026, 
AL, 12, 2021082800, GN, OFCL, 120,     ,      ,  30,  120, ASL, genFcst, , ,  0, 026, 
AL, 12, 2021082800, GN, OFCL, 168,     ,      ,  70,  168, ASL, genFcst, , ,  0, 026, 
AL, 12, 2021082806, GN, OFCL,  48,     ,      ,   0,   48, SRS, genFcst, , ,  0, 026, 
AL, 12, 2021082806, GN, OFCL, 120,     ,      ,  40,  120, SRS, genFcst, , ,  0, 026, 
AL, 12, 2021082806, GN, OFCL, 168,     ,      ,  80,  168, SRS, genFcst, , ,  0, 026, 
AL, 12, 2021082812, GN, OFCL,  48,     ,      ,   0,   48, DPR, genFcst, , ,  0, 026, 
AL, 12, 2021082812, GN, OFCL, 120,     ,      ,  50,  120, DPR, genFcst, , ,  0, 026, 
AL, 12, 2021082812, GN, OFCL, 168,     ,      ,  80,  168, DPR, genFcst, , ,  0, 026, 
AL, 12, 2021082818, GN, OFCL,  48,     ,      ,   0,   48, DPR, genFcst, , ,  0, 026, 
AL, 12, 2021082818, GN, OFCL, 120,     ,      ,  60,  120, DPR, genFcst, , ,  0, 026, 
AL, 12, 2021082818, GN, OFCL, 168,     ,      ,  80,  168, DPR, genFcst, , ,  0, 026, 
AL, 12, 2021082900, GN, OFCL,  48,     ,      ,   0,   48, ASL, genFcst, , ,  0, 026, 
AL, 12, 2021082900, GN, OFCL, 120,     ,      ,  70,  120, ASL, genFcst, , ,  0, 026, 
AL, 12, 2021082900, GN, OFCL, 168,     ,      ,  80,  168, ASL, genFcst, , ,  0, 026, 
AL, 12, 2021082906, GN, OFCL,  48,     ,      ,  10,   48, PPP, genFcst, , ,  0, 026, 
AL, 12, 2021082906, GN, OFCL, 120,     ,      ,  70,  120, PPP, genFcst, , ,  0, 026, 
AL, 12, 2021082906, GN, OFCL, 168,     ,      ,  80,  168, PPP, genFcst, , ,  0, 026, 
AL, 12, 2021082912, GN, OFCL,  48,     ,      ,  20,   48, RJB, genFcst, , ,  0, 026, 
AL, 12, 2021082912, GN, OFCL, 120,     ,      ,  80,  120, RJB, genFcst, , ,  0, 026, 
AL, 12, 2021082912, GN, OFCL, 168,     ,      ,  80,  168, RJB, genFcst, , ,  0, 026, 
AL, 12, 2021082918, GN, OFCL,  48,     ,      ,  30,   48, RJB, genFcst, , ,  0, 026, 
AL, 12, 2021082918, GN, OFCL, 120,     ,      ,  80,  120, RJB, genFcst, , ,  0, 026, 
AL, 12, 2021082918, GN, OFCL, 168,     ,      ,  80,  168, RJB, genFcst, , ,  0, 026, 
AL, 12, 2021083000, GN, OFCL,  48,     ,      ,  40,   48, ASL, genFcst, , ,  0, 026, 
AL, 12, 2021083000, GN, OFCL, 120,     ,      ,  80,  120, ASL, genFcst, , ,  0, 026, 
AL, 12, 2021083000, GN, OFCL, 168,     ,      ,  80,  168, ASL, genFcst, , ,  0, 026, 
AL, 12, 2021083006, GN, OFCL,  48,     ,      ,  60,   48, PPP, genFcst, , ,  0, 026, 
AL, 12, 2021083006, GN, OFCL, 120,     ,      ,  80,  120, PPP, genFcst, , ,  0, 026, 
AL, 12, 2021083006, GN, OFCL, 168,     ,      ,  90,  168, PPP, genFcst, , ,  0, 026, 
AL, 12, 2021083012, GN, OFCL,  48,     ,      ,  60,   48, DPB, genFcst, , ,  0, 026, 
AL, 12, 2021083012, GN, OFCL, 120,     ,      ,  80,  120, DPB, genFcst, , ,  0, 026, 
AL, 12, 2021083012, GN, OFCL, 168,     ,      ,  90,  168, DPB, genFcst, , ,  0, 026, 
AL, 12, 2021083018, GN, OFCL,  48,     ,      ,  70,   48, BJR, genFcst, , ,  0, 026, 
AL, 12, 2021083018, GN, OFCL, 120,     ,      ,  90,  120, BJR, genFcst, , ,  0, 026, 
AL, 12, 2021083018, GN, OFCL, 168,     ,      ,  90,  168, BJR, genFcst, , ,  0, 026, 
AL, 12, 2021083018, GN, OFCL,   0,     ,      , 100,    0,    , invest, 2021083018, al902021,  1, 026, 
AL, 12, 2021083018, GN, OFCL,   0,     ,      , 100,    0,    , invest, 2021083018, al902021,  2, 026, 
AL, 12, 2021083018, GN, OFCL,   0,     ,      , 100,    0,    , invest, 2021083018, al902021,  3, 026, 
AL, 12, 2021083018, IN, IVCN,  12,     ,      ,  68,  31,   ,    4, 
AL, 12, 2021083018, IN, IVCN,  24,     ,      ,  68,  38,   ,    7, 
AL, 12, 2021083018, IN, IVCN,  36,     ,      ,  68,  44,   ,    9, 
AL, 12, 2021083018, IN, IVCN,  48,     ,      ,  68,  54,   ,   14, 
AL, 12, 2021083018, IN, IVCN,  60,     ,      ,  68,  62,   ,   18, 
AL, 12, 2021083018, IN, IVCN,  72,     ,      ,  68,  71,   ,   19, 
AL, 12, 2021083018, IN, IVCN,  96,     ,      ,  68,  82,   ,   24, 
AL, 12, 2021083018, IN, IVCN, 120,     ,      ,  68,  81,   ,   26, 
AL, 12, 2021083018, RI, DTPE,  12,  87N,  153W,   0,  20,  45,    ,            0,           12, 
AL, 12, 2021083018, RI, DTPE,  24,  87N,  153W,   0,  25,  50,    ,            0,           24, 
AL, 12, 2021083018, RI, DTPE,  24,  87N,  153W,   0,  30,  55,    ,            0,           24, 
AL, 12, 2021083018, RI, DTPE,  24,  87N,  153W,   0,  35,  60,    ,            0,           24, 
AL, 12, 2021083018, RI, DTPE,  24,  87N,  153W,   0,  40,  65,    ,            0,           24, 
AL, 12, 2021083018, RI, DTPE,  36,  87N,  153W,   0,  45,  70,    ,            0,           36, 
AL, 12, 2021083018, RI, DTPE,  48,  87N,  153W,   0,  55,  80,    ,            0,           48, 
AL, 12, 2021083018, RI, DTPE,  72,  87N,  153W,   0,  65,  90,    ,            0,           72, 
AL, 12, 2021083018, RI, RIOB,  12,  87N,  152W,   2,  20,  45,    ,            0,           12, 
AL, 12, 2021083018, RI, RIOB,  24,  87N,  152W,   8,  25,  50,    ,            0,           24, 
AL, 12, 2021083018, RI, RIOB,  24,  87N,  152W,   2,  30,  55,    ,            0,           24, 
AL, 12, 2021083018, RI, RIOB,  24,  87N,  152W,   0,  35,  60,    ,            0,           24, 
AL, 12, 2021083018, RI, RIOB,  24,  87N,  152W,   0,  40,  65,    ,            0,           24, 
AL, 12, 2021083018, RI, RIOB,  36,  87N,  152W,   1,  45,  70,    ,            0,           36, 
AL, 12, 2021083018, RI, RIOB,  48,  87N,  152W,   5,  55,  80,    ,            0,           48, 
AL, 12, 2021083018, RI, RIOB,  72,  87N,  152W,  46,  65,  90,    ,            0,           72, 
AL, 12, 2021083018, RI, RIOC,  12,  87N,  152W,   4,  20,  45,    ,            0,           12, 
AL, 12, 2021083018, RI, RIOC,  24,  87N,  152W,  17,  25,  50,    ,            0,           24, 
AL, 12, 2021083018, RI, RIOC,  24,  87N,  152W,   7,  30,  55,    ,            0,           24, 
AL, 12, 2021083018, RI, RIOC,  24,  87N,  152W,   3,  35,  60,    ,            0,           24, 
AL, 12, 2021083018, RI, RIOC,  24,  87N,  152W,   1,  40,  65,    ,            0,           24, 
AL, 12, 2021083018, RI, RIOC,  36,  87N,  152W,   3,  45,  70,    ,            0,           36, 
AL, 12, 2021083018, RI, RIOC,  48,  87N,  152W,  11,  55,  80,    ,            0,           48, 
AL, 12, 2021083018, RI, RIOC,  72,  87N,  152W,  24,  65,  90,    ,            0,           72, 
AL, 12, 2021083018, RI, RIOD,  12,  87N,  152W,   4,  20,  45,    ,            0,           12, 
AL, 12, 2021083018, RI, RIOD,  24,  87N,  152W,  13,  25,  50,    ,            0,           24, 
AL, 12, 2021083018, RI, RIOD,  24,  87N,  152W,   9,  30,  55,    ,            0,           24, 
AL, 12, 2021083018, RI, RIOD,  24,  87N,  152W,   7,  35,  60,    ,            0,           24, 
AL, 12, 2021083018, RI, RIOD,  24,  87N,  152W,   0,  40,  65,    ,            0,           24, 
AL, 12, 2021083018, RI, RIOD,  36,  87N,  152W,   0,  45,  70,    ,            0,           36, 
AL, 12, 2021083018, RI, RIOD,  48,  87N,  152W,  10,  55,  80,    ,            0,           48, 
AL, 12, 2021083018, RI, RIOD,  72,  87N,  152W,   0,  65,  90,    ,            0,           72, 
AL, 12, 2021083018, RI, RIOL,  12,  87N,  152W,   6,  20,  45,    ,            0,           12, 
AL, 12, 2021083018, RI, RIOL,  24,  87N,  152W,  30,  25,  50,    ,            0,           24, 
AL, 12, 2021083018, RI, RIOL,  24,  87N,  152W,  12,  30,  55,    ,            0,           24, 
AL, 12, 2021083018, RI, RIOL,  24,  87N,  152W,   3,  35,  60,    ,            0,           24, 
AL, 12, 2021083018, RI, RIOL,  24,  87N,  152W,   2,  40,  65,    ,            0,           24, 
AL, 12, 2021083018, RI, RIOL,  36,  87N,  152W,   8,  45,  70,    ,            0,           36, 
AL, 12, 2021083018, RI, RIOL,  48,  87N,  152W,  17,  55,  80,    ,            0,           48, 
AL, 12, 2021083018, RI, RIOL,  72,  87N,  152W,  25,  65,  90,    ,            0,           72, 
AL, 12, 2021083100, IN, IVCN,  12,     ,      ,  68,  31,   ,    4, 
AL, 12, 2021083100, IN, IVCN,  24,     ,      ,  68,  36,   ,    7, 
AL, 12, 2021083100, IN, IVCN,  36,     ,      ,  68,  40,   ,    8, 
AL, 12, 2021083100, IN, IVCN,  48,     ,      ,  68,  46,   ,   13, 
AL, 12, 2021083100, IN, IVCN,  60,     ,      ,  68,  54,   ,   16, 
AL, 12, 2021083100, IN, IVCN,  72,     ,      ,  68,  64,   ,   18, 
AL, 12, 2021083100, IN, IVCN,  96,     ,      ,  68,  77,   ,   18, 
AL, 12, 2021083100, IN, IVCN, 120,     ,      ,  68,  79,   ,   18, 
AL, 12, 2021083100, RI, EIOB,  12,  85N,  162W,   2,  20,  45,    ,            0,           12, 
AL, 12, 2021083100, RI, EIOB,  24,  85N,  162W,  10,  25,  50,    ,            0,           24, 
AL, 12, 2021083100, RI, EIOB,  24,  85N,  162W,   2,  30,  55,    ,            0,           24, 
AL, 12, 2021083100, RI, EIOB,  24,  85N,  162W,   0,  35,  60,    ,            0,           24, 
AL, 12, 2021083100, RI, EIOB,  24,  85N,  162W,   0,  40,  65,    ,            0,           24, 
AL, 12, 2021083100, RI, EIOB,  36,  85N,  162W,   2,  45,  70,    ,            0,           36, 
AL, 12, 2021083100, RI, EIOB,  48,  85N,  162W,   1,  55,  80,    ,            0,           48, 
AL, 12, 2021083100, RI, EIOB,  72,  85N,  162W,   3,  65,  90,    ,            0,           72, 
AL, 12, 2021083100, RI, EIOC,  12,  85N,  162W,   4,  20,  45,    ,            0,           12, 
AL, 12, 2021083100, RI, EIOC,  24,  85N,  162W,  17,  25,  50,    ,            0,           24, 
AL, 12, 2021083100, RI, EIOC,  24,  85N,  162W,   7,  30,  55,    ,            0,           24, 
AL, 12, 2021083100, RI, EIOC,  24,  85N,  162W,   3,  35,  60,    ,            0,           24, 
AL, 12, 2021083100, RI, EIOC,  24,  85N,  162W,   0,  40,  65,    ,            0,           24, 
AL, 12, 2021083100, RI, EIOC,  36,  85N,  162W,   2,  45,  70,    ,            0,           36, 
AL, 12, 2021083100, RI, EIOC,  48,  85N,  162W,   8,  55,  80,    ,            0,           48, 
AL, 12, 2021083100, RI, EIOC,  72,  85N,  162W,   4,  65,  90,    ,            0,           72, 
AL, 12, 2021083100, RI, EIOD,  12,  85N,  162W,   4,  20,  45,    ,            0,           12, 
AL, 12, 2021083100, RI, EIOD,  24,  85N,  162W,  15,  25,  50,    ,            0,           24, 
AL, 12, 2021083100, RI, EIOD,  24,  85N,  162W,   9,  30,  55,    ,            0,           24, 
AL, 12, 2021083100, RI, EIOD,  24,  85N,  162W,   7,  35,  60,    ,            0,           24, 
AL, 12, 2021083100, RI, EIOD,  24,  85N,  162W,   0,  40,  65,    ,            0,           24, 
AL, 12, 2021083100, RI, EIOD,  36,  85N,  162W,   0,  45,  70,    ,            0,           36, 
AL, 12, 2021083100, RI, EIOD,  48,  85N,  162W,  11,  55,  80,    ,            0,           48, 
AL, 12, 2021083100, RI, EIOD,  72,  85N,  162W,   0,  65,  90,    ,            0,           72, 
AL, 12, 2021083100, RI, EIOL,  12,  85N,  162W,   5,  20,  45,    ,            0,           12, 
AL, 12, 2021083100, RI, EIOL,  24,  85N,  162W,  26,  25,  50,    ,            0,           24, 
AL, 12, 2021083100, RI, EIOL,  24,  85N,  162W,  10,  30,  55,    ,            0,           24, 
AL, 12, 2021083100, RI, EIOL,  24,  85N,  162W,   1,  35,  60,    ,            0,           24, 
AL, 12, 2021083100, RI, EIOL,  24,  85N,  162W,   1,  40,  65,    ,            0,           24, 
AL, 12, 2021083100, RI, EIOL,  36,  85N,  162W,   4,  45,  70,    ,            0,           36, 
AL, 12, 2021083100, RI, EIOL,  48,  85N,  162W,  11,  55,  80,    ,            0,           48, 
AL, 12, 2021083100, RI, EIOL,  72,  85N,  162W,  10,  65,  90,    ,            0,           72, 
AL, 12, 2021083100, RI, RIOB,  12,  85N,  162W,   2,  20,  45,    ,            0,           12, 
AL, 12, 2021083100, RI, RIOB,  24,  85N,  162W,  12,  25,  50,    ,            0,           24, 
AL, 12, 2021083100, RI, RIOB,  24,  85N,  162W,   2,  30,  55,    ,            0,           24, 
AL, 12, 2021083100, RI, RIOB,  24,  85N,  162W,   0,  35,  60,    ,            0,           24, 
AL, 12, 2021083100, RI, RIOB,  24,  85N,  162W,   0,  40,  65,    ,            0,           24, 
